Place,Time,Athlete,Country,Date of Birth,City,Event Date
1352,44.77,Michael Joseph,LCA,01.11.02,Norman,13.05.2023
1391,44.78,Viktor Markin,RUS,23.02.57,Moskva,17.08.1984
1391,44.78,Danny Everett,USA,01.11.66,Barcelona,16.07.1990
1391,44.78,Susumu Takano,JPN,21.05.61,Tokyo,16.06.1991
1391,44.78,Ian Morris,TTO,30.11.61,Barcelona,02.08.1992
1391,44.78,Quincy Watts,USA,19.06.70,London,23.07.1993
1391,44.78,Gregory Haughton,JAM,10.11.73,Stuttgart,16.08.1993
1391,44.78,Roger Black,GBR,31.03.66,Rieti,28.08.1994
1391,44.78,Derek Mills,USA,09.07.72,Rieti,28.08.1994
1391,44.78,Quincy Watts,USA,19.06.70,Fresno,13.04.1996
1391,44.78,Calvin Harrison,USA,20.01.74,Atlanta,17.06.1996
1391,44.78,Derek Mills,USA,09.07.72,Bruxelles,23.08.1996
1391,44.78,Tyree Washington,USA,28.08.76,New Orleans,20.06.1998
1391,44.78,Tyree Washington,USA,28.08.76,Stockholm,05.08.1998
1391,44.78,Sanderlei Claro Parrela,BRA,07.10.74,Eugene,24.06.2000
1391,44.78,Ja'Warren Hooker,USA,24.09.78,Sacramento,15.07.2000
1391,44.78,Michael McDonald,JAM,17.03.75,Princeton,12.05.2001
1391,44.78,Avard Moncur,BAH,02.11.78,Columbia,13.05.2001
1391,44.78,Michael McDonald,JAM,17.03.75,Belém,05.05.2002
1391,44.78,Alleyne Francique,GRN,07.06.76,Madrid,19.07.2003
1391,44.78,LaShawn Merritt,USA,27.06.86,Monaco,20.08.2006
1391,44.78,LaShawn Merritt,USA,27.06.86,Berlin,03.09.2006
1391,44.78,LaShawn Merritt,USA,27.06.86,Osaka,28.08.2007
1391,44.78,Jonathan Borlée,BEL,22.02.88,Fayetteville,13.06.2009
1391,44.78,Demetrius Pinder,BAH,13.02.89,Freeport,25.06.2011
1391,44.78,Jonathan Borlée,BEL,22.02.88,Bruxelles,16.09.2011
1391,44.78,LaShawn Merritt,USA,27.06.86,Eugene,23.06.2012
1391,44.78,Luguelin Santos,DOM,12.11.92,London,05.08.2012
1391,44.78,Lalonde Gordon,TTO,25.11.88,Glasgow,30.07.2014
1391,44.78,LaShawn Merritt,USA,27.06.86,Eugene,26.06.2015
1391,44.78,LaShawn Merritt,USA,27.06.86,Ad-Dawhah,05.05.2017
1391,44.78,Paul Dedewo,USA,05.06.91,Torrance,21.04.2018
1391,44.78,Matthew Hudson-Smith,GBR,26.10.94,Berlin,10.08.2018
1391,44.78,Kahmari Montgomery,USA,16.08.97,Sacramento,24.05.2019
1391,44.78,Emmanuel Bamidele,NGR,06.07.99,Padova,16.07.2019
1391,44.78,Kirani James,GRN,01.09.92,Oslo,16.06.2022
1391,44.78,Jonathan Jones,BAR,06.02.99,Eugene,20.07.2022
1391,44.78,Wilbert London,USA,17.08.97,Zürich,08.09.2022
1391,44.78,Michael Joseph,LCA,01.11.02,Norman,14.05.2023
1429,44.79A,Alberto Juantorena,CUB,03.12.50,Guadalajara,12.08.1977
1429,44.79A,Bert Cameron,JAM,16.11.59,Provo,03.06.1982
1429,44.79,Antonio McKay,USA,09.02.64,Budapest,11.08.1986
1429,44.79,Roberto Hernández,CUB,06.03.67,La Habana,05.03.1988
1429,44.79,Andrew Valmon,USA,01.01.65,Sevilla,01.06.1988
1429,44.79,Antonio McKay,USA,09.02.64,Indianapolis,20.07.1988
1429,44.79,Tim Simon,USA,11.09.66,Columbus,13.05.1989
1429,44.79,Roberto Hernández,CUB,06.03.67,Seattle,24.07.1990
1429,44.79,Roger Black,GBR,31.03.66,Granada,25.05.1991
1429,44.79,Evan Clarke,JAM,02.03.65,Abilene,29.05.1993
1429,44.79,Harry Reynolds,USA,08.06.64,Columbus,05.05.1996
1429,44.79,Alvin Harrison,USA,20.01.74,Atlanta,27.07.1996
1429,44.79,Michael McDonald,JAM,17.03.75,Ad-Dawhah,24.04.1997
1429,44.79,Tyree Washington,USA,28.08.76,Indianapolis,14.06.1997
1429,44.79,Davis Kamoga,UGA,17.03.68,Dakar,20.08.1998
1429,44.79,Troy McIntosh,BAH,29.03.73,Nassau,26.05.1999
1429,44.79,Clement Chukwu,NGR,07.07.73,Boise,05.06.1999
1429,44.79,Mark Richardson,GBR,26.07.72,London,07.08.1999
1429,44.79A,Pat Dwyer,AUS,03.11.77,Pietersburg,18.03.2000
1429,44.79,Marc Raquil,FRA,02.04.77,Saint-Denis,26.08.2003
1429,44.79,Jerry Harris,USA,29.10.81,Sacramento,11.07.2004
1429,44.79,Otis Harris,USA,30.06.82,Bruxelles,03.09.2004
1429,44.79,Christopher Brown,BAH,15.10.78,Beijing,18.08.2008
1429,44.79,Leslie Djhoné,FRA,18.03.81,Beijing,19.08.2008
1429,44.79,Jermaine Gonzáles,JAM,26.11.84,Sotteville-lès-Rouen,12.06.2010
1429,44.79,David Gillick,IRL,09.07.83,Barcelona,28.07.2010
1429,44.79,Tony McQuay,USA,16.04.90,Eugene,24.06.2011
1429,44.79,Christopher Brown,BAH,15.10.78,Stockholm,29.07.2011
1429,44.79,Christopher Brown,BAH,15.10.78,London,06.08.2012
1429,44.79,Pavel Maslák,CZE,21.02.91,Ad-Dawhah,09.05.2014
1429,44.79,Najee Glass,USA,12.06.94,Gainesville,24.04.2015
1429,44.79,Youssef Al-Masrahi,KSA,31.12.87,Madrid,11.07.2015
1429,44.79,Machel Cedenio,TTO,12.09.95,Gainesville,22.04.2016
1429,44.79,Najee Glass,USA,12.06.94,Eugene,02.07.2016
1429,44.79,Kyle Clemons,USA,27.12.90,Eugene,02.07.2016
1429,44.79,Tony McQuay,USA,16.04.90,Monaco,15.07.2016
1429,44.79,LaShawn Merritt,USA,27.06.86,Eugene,27.05.2017
1429,44.79,Kévin Borlée,BEL,22.02.88,Madrid,14.07.2017
1429,44.79,Matthew Hudson-Smith,GBR,26.10.94,Rabat,13.07.2018
1429,44.79,Christopher Taylor,JAM,01.10.99,Tokyo,05.08.2021
1429,44.79,Jonathan Jones,BAR,06.02.99,Baton Rouge,30.04.2022
1470,44.80,Wayne Collett,USA,20.10.49,München,07.09.1972
1470,44.80A,Alberto Juantorena,CUB,03.12.50,Ciudad de México,18.10.1975
1470,44.80A,Chris Whitlock,USA,18.05.59,Colorado Springs,02.07.1983
1470,44.80,Darren Clark,AUS,06.09.65,London,19.07.1985
1470,44.80,Michael Franks,USA,23.09.63,Zürich,21.08.1985
1470,44.80,Thomas Schönlebe,GER,06.08.65,Zürich,21.08.1985
1470,44.80,Félix Stevens,CUB,08.03.64,La Habana,05.02.1986
1470,44.80,Innocent Egbunike,NGR,30.11.61,London,14.08.1987
1470,44.80,Harry Reynolds,USA,08.06.64,Roma,03.09.1987
1470,44.80,Danny Everett,USA,01.11.66,Berlin,18.08.1989
1470,44.80,Roberto Hernández,CUB,06.03.67,Sevilla,30.05.1991
1470,44.80,Andrew Valmon,USA,01.01.65,New Orleans,24.06.1992
1470,44.80,Samson Kitur,KEN,25.02.66,Lausanne,07.07.1993
1470,44.80,Samson Kitur,KEN,25.02.66,Monaco,07.08.1993
1470,44.80,Michael Johnson,USA,13.09.67,Atlanta,15.06.1996
1470,44.80,Darnell Hall,USA,26.09.71,Stockholm,08.07.1996
1470,44.80,Roxbert Martin,JAM,05.11.69,Austin,19.04.1997
1470,44.80,Jerome Young,USA,14.08.76,Indianapolis,13.06.1997
1470,44.80,Sanderlei Claro Parrela,BRA,07.10.74,Rio de Janeiro,21.05.2000
1470,44.80,Anthuan Maybank,USA,30.12.69,Nice,08.07.2000
1470,44.80,Ibrahim Ismail,QAT,10.05.72,Sofia,15.07.2000
1470,44.80,Alvin Harrison,USA,20.01.74,Sacramento,15.07.2000
1470,44.80,Derrick Brew,USA,28.12.77,Indianapolis,28.07.2001
1470,44.80,Leonard Byrd,USA,17.03.75,Réthymno,07.07.2002
1470,44.80,Marc Raquil,FRA,02.04.77,Sevilla,07.06.2003
1470,44.80,Michael Blackwood,JAM,29.08.76,Saint-Denis,26.08.2003
1470,44.80,Jeremy Wariner,USA,31.01.84,Waco,17.04.2004
1470,44.80,Gary Kikaya,COD,04.02.78,Madrid,17.07.2004
1470,44.80,Michael Blackwood,JAM,29.08.76,Rieti,05.09.2004
1470,44.80,Christopher Brown,BAH,15.10.78,Oslo,02.06.2006
1470,44.80,Ricardo Chambers,JAM,07.10.84,Barcelona,19.07.2008
1470,44.80,Joel Milburn,AUS,17.03.86,Beijing,18.08.2008
1470,44.80,David Neville,USA,01.06.84,Beijing,21.08.2008
1470,44.80,Leslie Djhoné,FRA,18.03.81,Berlin,19.08.2009
1470,44.80,Jamaal Torrence,USA,20.07.83,Des Moines,26.06.2010
1470,44.80,Jermaine Gonzáles,JAM,26.11.84,London,14.08.2010
1470,44.80,Bryshon Nellum,USA,01.05.89,Eugene,24.06.2012
1470,44.80,LaShawn Merritt,USA,27.06.86,Kingston,09.05.2015
1470,44.80,Abdalelah Haroun,QAT,01.01.97,Eugene,30.05.2015
1470,44.80,Vernon Norwood,USA,10.04.92,Eugene,27.06.2015
1470,44.80A,Nery Brenes,CRC,25.09.85,"San José, CRC",07.08.2015
1470,44.80,Michael Norman,USA,03.12.97,Sacramento,24.06.2017
1470,44.80,Isaac Makwala,BOT,24.09.85,La Chaux-de-Fonds,02.07.2017
1470,44.80,Luguelin Santos,DOM,12.11.92,Rabat,13.07.2018
1470,44.80,Fred Kerley,USA,07.05.95,Zürich,30.08.2018
1470,44.80,Kahmari Montgomery,USA,16.08.97,Austin,05.06.2019
1470,44.80,Liemarvin Bonevacia,NED,05.04.89,Stockholm,04.07.2021
1470,44.80,Champion Allison,USA,05.11.98,Eugene,24.06.2022
1470,44.80A,Lythe Pillay,RSA,22.02.03,Potchefstroom,01.04.2023
1470,44.80,Vernon Norwood,USA,10.04.92,Baton Rouge,22.04.2023
1470,44.80,Emmanuel Bamidele,NGR,06.07.99,Baton Rouge,12.05.2023
1470,44.80,Johnnie Blockburger,USA,12.07.02,Walnut,14.05.2023
1470,44.80,Richard Kuykendoll,USA,08.11.99,Norman,14.05.2023
1523,44.81,Innocent Egbunike,NGR,30.11.61,Westwood,13.05.1984
1523,44.81,Michael Franks,USA,23.09.63,Zürich,19.08.1987
1523,44.81,Thomas Schönlebe,GER,06.08.65,Roma,31.08.1987
1523,44.81,Antonio McKay,USA,09.02.64,Indianapolis,18.07.1988
1523,44.81,Ian Morris,TTO,30.11.61,Gateshead,17.07.1992
1523,44.81,Harry Reynolds,USA,08.06.64,Eugene,18.06.1993
1523,44.81,David Grindley,GBR,29.10.72,London,10.09.1993
1523,44.81,Samson Kitur,KEN,25.02.66,Monaco,25.07.1995
1523,44.81,Mark Richardson,GBR,26.07.72,Göteborg,09.08.1995
1523,44.81,Danny McCray,USA,11.03.74,Lubbock,18.05.1996
1523,44.81,Roger Black,GBR,31.03.66,Atlanta,18.05.1996
1523,44.81,Michael Johnson,USA,13.09.67,Atlanta,17.06.1996
1523,44.81A,Samson Kitur,KEN,25.02.66,Nairobi,29.06.1996
1523,44.81,Roxbert Martin,JAM,05.11.69,Atlanta,28.07.1996
1523,44.81,Clement Chukwu,NGR,07.07.73,Catania,30.08.1997
1523,44.81,Davis Kamoga,UGA,17.03.68,Madrid,05.09.1997
1523,44.81A,Arnaud Malherbe,RSA,20.11.72,Germiston,07.03.1998
1523,44.81,Alleyne Francique,GRN,07.06.76,Saint-Denis,24.08.2003
1523,44.81,Kelly Willie,USA,07.09.82,Baton Rouge,29.05.2004
1523,44.81,Jeremy Wariner,USA,31.01.84,Sacramento,12.07.2004
1523,44.81,Gary Kikaya,COD,04.02.78,Oslo,29.07.2005
1523,44.81,Andrew Rock,USA,23.01.82,London,28.07.2006
1523,44.81,Johan Wissman,SWE,02.12.82,Beijing,18.08.2008
1523,44.81,Christopher Brown,BAH,15.10.78,Roma,10.07.2009
1523,44.81,Calvin Smith,USA,10.12.87,Gainesville,17.04.2010
1523,44.81,Kévin Borlée,BEL,22.02.88,London,06.08.2012
1523,44.81,Kirani James,GRN,01.09.92,Moskva,12.08.2013
1523,44.81,Tony McQuay,USA,16.04.90,Eugene,30.05.2015
1523,44.81,David Verburg,USA,14.05.91,Saint-Denis,04.07.2015
1523,44.81,Abdalelah Haroun,QAT,01.01.97,Ad-Dawhah,06.05.2016
1523,44.81,Javon Francis,JAM,14.12.94,Kingston,11.06.2016
1523,44.81,Michael Cherry,USA,23.03.95,Eugene,02.07.2016
1523,44.81,Abdalelah Haroun,QAT,01.01.97,Bydgoszcz,22.07.2016
1523,44.81,Akeem Bloomfield,JAM,10.11.97,Columbia,13.05.2017
1523,44.81,Vernon Norwood,USA,10.04.92,Monaco,21.07.2017
1523,44.81,Deon Lendore,TTO,28.10.92,Montverde,09.06.2018
1523,44.81,Baboloki Thebe,BOT,18.03.97,Asaba,03.08.2018
1523,44.81,Tyrell Richard,USA,04.08.97,Jacksonville,05.04.2019
1523,44.81,Fred Kerley,USA,07.05.95,Shanghai,18.05.2019
1523,44.81,Michael Norman,USA,03.12.97,Des Moines,25.07.2019
1523,44.81,Vernon Norwood,USA,10.04.92,Des Moines,26.07.2019
1523,44.81,Jacory Patterson,USA,02.02.00,Gainesville,03.04.2021
1523,44.81,Elija Godwin,USA,01.07.99,Eugene,18.06.2021
1523,44.81,Deon Lendore,TTO,28.10.92,Zürich,09.09.2021
1523,44.81,Bryce Deadmon,USA,26.03.97,Waco,23.04.2022
1523,44.81,Elija Godwin,USA,01.07.99,Oxford MS,14.05.2022
1523,44.81,Vernon Norwood,USA,10.04.92,Roma,09.06.2022
1523,44.81,Matthew Hudson-Smith,GBR,26.10.94,Birmingham,07.08.2022
1523,44.81,Dubem Nwachukwu,USA,08.02.00,Austin,07.06.2023
1523,44.81,Reheem Hayles,USA,09.03.01,Austin,07.06.2023
1573,44.82y,Wendell Mottley,TTO,02.07.41,Kingston,11.08.1966
1573,44.82,Maxie Parks,USA,09.07.51,Westwood,12.06.1976
1573,44.82,Derek Redmond,GBR,03.09.65,Oslo,27.07.1985
1573,44.82,Innocent Egbunike,NGR,30.11.61,Westwood,17.05.1986
1573,44.82,Darrell Robinson,USA,23.12.63,Bruxelles,05.09.1986
1573,44.82,Roddie Haley,USA,06.12.65,Baton Rouge,06.06.1987
1573,44.82,Michael Franks,USA,23.09.63,Lausanne,15.09.1987
1573,44.82,Michael Franks,USA,23.09.63,Des Moines,30.04.1988
1573,44.82,Jason Rouser,USA,22.03.70,Norman,11.04.1992
1573,44.82,Andrew Valmon,USA,01.01.65,Rieti,06.09.1992
1573,44.82,Steve Lewis,USA,16.05.69,London,23.07.1993
1573,44.82,Kennedy Ochieng,KEN,30.12.71,Zürich,04.08.1993
1573,44.82,Harry Reynolds,USA,08.06.64,Stuttgart,16.08.1993
1573,44.82,Quincy Watts,USA,19.06.70,Berlin,27.08.1993
1573,44.82,Samson Kitur,KEN,25.02.66,Zürich,16.08.1995
1573,44.82,Derek Mills,USA,09.07.72,Bruxelles,25.08.1995
1573,44.82,Davis Kamoga,UGA,17.03.68,Atlanta,27.07.1996
1573,44.82,Michael McDonald,JAM,17.03.75,Lausanne,02.07.1997
1573,44.82,Iwan Thomas,GBR,05.01.74,Budapest,20.08.1998
1573,44.82,Sanderlei Claro Parrela,BRA,07.10.74,Rio de Janeiro,04.06.1999
1573,44.82,Jamie Baulch,GBR,03.05.73,Lausanne,02.07.1999
1573,44.82,Gregory Haughton,JAM,10.11.73,Osaka,11.05.2002
1573,44.82,Leonard Byrd,USA,17.03.75,Stockholm,16.07.2002
1573,44.82,Jason Barton,USA,09.04.82,Tucson,15.05.2004
1573,44.82,Jeremy Wariner,USA,31.01.84,Carson,24.06.2005
1573,44.82,Andrew Rock,USA,23.01.82,New York City,03.06.2006
1573,44.82,Andrew Rock,USA,23.01.82,Roma,14.07.2006
1573,44.82,John Steffensen,AUS,30.08.82,Osaka,28.08.2007
1573,44.82,Jeremy Wariner,USA,31.01.84,Melbourne,21.02.2008
1573,44.82,Jordan Boase,USA,10.10.85,Tempe,12.04.2008
1573,44.82,Renny Quow,TTO,25.08.87,Beijing,19.08.2008
1573,44.82,David Gillick,IRL,09.07.83,Roma,10.07.2009
1573,44.82,Angelo Taylor,USA,29.12.78,Stockholm,29.07.2011
1573,44.82,Rondell Bartholomew,GRN,07.04.90,Daegu,28.08.2011
1573,44.82,Arman Hall,USA,14.02.94,Des Moines,21.06.2013
1573,44.82,Luguelin Santos,DOM,12.11.92,Kingston,03.05.2014
1573,44.82,Arman Hall,USA,14.02.94,Eugene,10.06.2016
1573,44.82,David Verburg,USA,14.05.91,Eugene,03.07.2016
1573,44.82,Vernon Norwood,USA,10.04.92,Baton Rouge,22.04.2017
1573,44.82,Tony McQuay,USA,16.04.90,Sacramento,23.06.2017
1573,44.82,Baboloki Thebe,BOT,18.03.97,London,05.08.2017
1573,44.82,Paul Dedewo,USA,05.06.91,Rabat,13.07.2018
1573,44.82,Michael Cherry,USA,23.03.95,Tokyo,01.08.2021
1573,44.82,Matthew Hudson-Smith,GBR,26.10.94,Gainesville,16.04.2022
1573,44.82,James Benson,USA,10.08.00,Baton Rouge,13.05.2023
1618,44.83A,Lee Evans,USA,25.02.47,Ciudad de México,17.10.1968
1618,44.83,Antonio McKay,USA,09.02.64,Eugene,02.06.1984
1618,44.83,Sunday Uti,NGR,23.10.62,Los Angeles,06.08.1984
1618,44.83,Ray Armstead,USA,27.05.60,Zürich,22.08.1984
1618,44.83,Roddie Haley,USA,06.12.65,Paris,13.07.1985
1618,44.83A,Roddie Haley,USA,06.12.65,San José,27.06.1987
1618,44.83,Roberto Hernández,CUB,06.03.67,Roma,01.09.1987
1618,44.83,Steve Lewis,USA,16.05.69,Eugene,04.06.1988
1618,44.83,Danny Everett,USA,01.11.66,Seoul,25.09.1988
1618,44.83,Antonio Pettigrew,USA,03.11.67,Gainesville,08.04.1989
1618,44.83,Steve Lewis,USA,16.05.69,Stockholm,03.07.1989
1618,44.83,Andrew Valmon,USA,01.01.65,Monaco,11.08.1992
1618,44.83,Quincy Watts,USA,19.06.70,Berlin,21.08.1992
1618,44.83,Harry Reynolds,USA,08.06.64,Köln,01.08.1993
1618,44.83,Darnell Hall,USA,26.09.71,Kingston,06.05.1995
1618,44.83,Sunday Bada,NGR,22.06.69,Monaco,25.07.1995
1618,44.83,Darnell Hall,USA,26.09.71,Göteborg,09.08.1995
1618,44.83,Jude Monye,NGR,16.11.73,Kingston,11.05.1996
1618,44.83,Roxbert Martin,JAM,05.11.69,Atlanta,29.07.1996
1618,44.83,Roger Black,GBR,31.03.66,Zürich,14.08.1996
1618,44.83,Milton Campbell,USA,15.05.76,Atlanta,19.04.1997
1618,44.83,Harry Reynolds,USA,08.06.64,Indianapolis,13.06.1997
1618,44.83,Jerome Young,USA,14.08.76,Indianapolis,14.06.1997
1618,44.83,Alvin Harrison,USA,20.01.74,New Orleans,19.06.1998
1618,44.83,Jamie Baulch,GBR,03.05.73,Kuala Lumpur,17.09.1998
1618,44.83,Danny McCray,USA,11.03.74,Winnipeg,25.07.1999
1618,44.83,Hendrik Mokganyetsi,RSA,07.09.75,Zürich,11.08.2000
1618,44.83,Tyree Washington,USA,28.08.76,Northridge,24.03.2001
1618,44.83,Leonard Byrd,USA,17.03.75,Milano,06.06.2001
1618,44.83,Gregory Haughton,JAM,10.11.73,Edmonton,05.08.2001
1618,44.83A,Derrick Brew,USA,28.12.77,Ciudad de México,03.05.2003
1618,44.83,Leslie Djhoné,FRA,18.03.81,Saint-Denis,26.08.2003
1618,44.83,Anton Galkin,RUS,20.02.79,Tula,31.07.2004
1618,44.83,Davian Clarke,JAM,30.04.76,Athínai,23.08.2004
1618,44.83,Darold Williamson,USA,19.02.83,Carson,24.06.2005
1618,44.83,Brandon Simpson,JAM,06.09.81,Kingston,26.06.2005
1618,44.83,Andrew Rock,USA,23.01.82,Carson,21.05.2006
1618,44.83,Gary Kikaya,COD,04.02.78,Villeneuve d'Ascq,09.06.2006
1618,44.83,LeJerald Betters,USA,06.02.88,Des Moines,14.06.2008
1618,44.83,Jordan Boase,USA,10.10.85,Des Moines,14.06.2008
1618,44.83,Martyn Rooney,GBR,03.04.87,London,26.07.2008
1618,44.83,LaShawn Merritt,USA,27.06.86,Toronto,11.06.2009
1618,44.83,Jeremy Wariner,USA,31.01.84,Stockholm,31.07.2009
1618,44.83,Tabarie Henry,ISV,01.12.87,Baton Rouge,02.04.2011
1618,44.83,Josh Mance,USA,21.03.92,Des Moines,06.06.2012
1618,44.83,Dane Hyatt,JAM,22.01.84,Kingston,01.07.2012
1618,44.83,Jonathan Borlée,BEL,22.02.88,London,06.08.2012
1618,44.83,Luguelin Santos,DOM,12.11.92,Moskva,12.08.2013
1618,44.83,Isaac Makwala,BOT,24.09.85,Ostrava,17.06.2014
1618,44.83,David Verburg,USA,14.05.91,Marseille,06.06.2015
1618,44.83,Javon Francis,JAM,14.12.94,Beijing,23.08.2015
1618,44.83,Nathon Allen,JAM,28.10.95,Eugene,06.06.2018
1618,44.83,Demish Gaye,JAM,20.01.93,Kingston,23.06.2019
1618,44.83,Anthony Zambrano,COL,17.01.98,Lima,08.08.2019
1618,44.83,Vernon Norwood,USA,10.04.92,Stockholm,04.07.2021
1618,44.83,Isaac Makwala,BOT,24.09.85,Bruxelles,03.09.2021
1618,44.83,Lidio Feliz,DOM,24.06.97,Santo Domingo,14.05.2022
1675,44.84,Billy Mullins,USA,01.02.58,Westwood,11.05.1980
1675,44.84,Richard Mitchell,AUS,22.03.55,Moskva,30.07.1980
1675,44.84,Sunder Nix,USA,02.12.61,Stockholm,01.07.1986
1675,44.84,Walter McCoy,USA,15.11.58,Athínai,03.09.1988
1675,44.84,Tim Simon,USA,11.09.66,Houston,17.06.1989
1675,44.84,Roberto Hernández,CUB,06.03.67,San Juan,28.07.1989
1675,44.84A,Roberto Hernández,CUB,06.03.67,Ciudad de México,30.11.1990
1675,44.84,Deon Minor,USA,22.01.73,Austin,06.06.1992
1675,44.84,Roger Black,GBR,31.03.66,Sheffield,07.06.1992
1675,44.84,Alvin Daniel,TTO,30.08.68,Birmingham,28.06.1992
1675,44.84,Roberto Hernández,CUB,06.03.67,Barcelona,02.08.1992
1675,44.84,Andrew Valmon,USA,01.01.65,Rieti,05.09.1993
1675,44.84,Milton Campbell,USA,15.05.76,Lignano Sabbiadoro,10.07.1997
1675,44.84,Mark Richardson,GBR,26.07.72,Birmingham,13.07.1997
1675,44.84,Alvin Harrison,USA,20.01.74,Edwardsville,25.07.1998
1675,44.84,Troy McIntosh,BAH,29.03.73,Maracaibo,16.08.1998
1675,44.84,R. A. Sugath,Thilakaratne,SRI,1 Ad-Dawhah,13.05.1999
1675,44.84,Tyree Washington,USA,28.08.76,Milano,07.06.2000
1675,44.84,Avard Moncur,BAH,02.11.78,Eugene,02.06.2001
1675,44.84,Robert Mackowiak,POL,13.05.70,Edmonton,05.08.2001
1675,44.84,Rickey Harris,USA,29.09.81,Starkville,11.05.2002
1675,44.84,Brandon Simpson,JAM,06.09.81,Kingston,21.06.2003
1675,44.84,Alleyne Francique,GRN,07.06.76,Bruxelles,26.08.2005
1675,44.84,Michael Blackwood,JAM,29.08.76,Bruxelles,26.08.2005
1675,44.84,Jeremy Wariner,USA,31.01.84,Modesto,06.05.2006
1675,44.84,Xavier Carter,USA,08.12.85,Knoxville,27.05.2006
1675,44.84,Michael Blackwood,JAM,29.08.76,Madrid,17.07.2006
1675,44.84,Lionel Larry,USA,14.09.86,Indianapolis,23.06.2007
1675,44.84,Ricardo Chambers,JAM,07.10.84,Stockholm,22.07.2008
1675,44.84,Christopher Brown,BAH,15.10.78,Beijing,21.08.2008
1675,44.84,Tavaris Tate,USA,21.12.90,Des Moines,26.06.2010
1675,44.84,Nery Brenes,CRC,25.09.85,Mayagüez,26.07.2010
1675,44.84,Michael Bingham,GBR,13.04.86,Split,04.09.2010
1675,44.84,Renny Quow,TTO,25.08.87,Daegu,28.08.2011
1675,44.84,Gil Roberts,USA,15.03.89,Des Moines,06.06.2012
1675,44.84,Tony McQuay,USA,16.04.90,Eugene,23.06.2012
1675,44.84,Kévin Borlée,BEL,22.02.88,London,05.08.2012
1675,44.84,Tony McQuay,USA,16.04.90,Saint-Denis,06.07.2013
1675,44.84,Pavel Maslák,CZE,21.02.91,Moskva,12.08.2013
1675,44.84,Isaac Makwala,BOT,24.09.85,Marrakesh,13.09.2014
1675,44.84,Rusheen McDonald,JAM,17.08.92,Saint-Denis,04.07.2015
1675,44.84,Kyle Clemons,USA,27.12.90,Toronto,23.07.2015
1675,44.84,Lalonde Gordon,TTO,25.11.88,Kingston,11.06.2016
1675,44.84,Luka Janezic,SLO,14.11.95,Monaco,21.07.2017
1675,44.84,Gil Roberts,USA,15.03.89,London,06.08.2017
1675,44.84,Yousef Karam,KUW,15.07.93,Ad-Dawhah,22.04.2019
1675,44.84,Trevor Stewart,USA,20.05.97,Austin,05.06.2019
1675,44.84A,Justin Robinson,USA,20.03.02,Albuquerque,08.06.2019
1675,44.84,Vernon Norwood,USA,10.04.92,Zürich,09.09.2021
1724,44.85y,Maurice Peoples,USA,17.12.50,Baton Rouge,09.06.1973
1724,44.85,Matthias Schersing,GDR,07.10.64,Stuttgart,29.08.1986
1724,44.85,Harry Reynolds,USA,08.06.64,Hengelo,14.08.1988
1724,44.85,Roberto Hernández,CUB,06.03.67,Berlin,23.06.1991
1724,44.85,Roger Black,GBR,31.03.66,Berlin,10.09.1991
1724,44.85,Steve Lewis,USA,16.05.69,New York City,24.05.1992
1724,44.85,Quincy Watts,USA,19.06.70,København,25.08.1992
1724,44.85,Ibrahim Ismail,QAT,10.05.72,Stuttgart,16.08.1993
1724,44.85,Steve Lewis,USA,16.05.69,Bruxelles,03.09.1993
1724,44.85,Gregory Haughton,JAM,10.11.73,Bruxelles,25.08.1995
1724,44.85,Charles Gitonga,KEN,05.10.71,Madrid,12.06.1996
1724,44.85,Davis Kamoga,UGA,17.03.68,Atlanta,28.07.1996
1724,44.85,Jerome Young,USA,14.08.76,Marietta,10.05.1998
1724,44.85A,Hendrik Mokganyetsi,RSA,07.09.75,Pretoria,24.03.2000
1724,44.85,Tyree Washington,USA,28.08.76,Westwood,14.04.2001
1724,44.85,Michael McDonald,JAM,17.03.75,Portland,03.06.2001
1724,44.85,Gregory Haughton,JAM,10.11.73,Milano,06.06.2001
1724,44.85,Angelo Taylor,USA,29.12.78,Eugene,26.05.2002
1724,44.85,Avard Moncur,BAH,02.11.78,Réthymno,07.07.2002
1724,44.85,Michael Blackwood,JAM,29.08.76,Gateshead,13.07.2003
1724,44.85,Kelly Willie,USA,07.09.82,Austin,12.06.2004
1724,44.85,Tim Benjamin,GBR,02.05.82,Helsinki,09.08.2005
1724,44.85,Gary Kikaya,COD,04.02.78,Belém,21.05.2006
1724,44.85,Jermaine Gonzáles,JAM,26.11.84,Roma,14.07.2006
1724,44.85,Christopher Brown,BAH,15.10.78,Rio de Janeiro,25.07.2007
1724,44.85,Jermaine Gonzáles,JAM,26.11.84,London,05.08.2011
1724,44.85,Luguelin Santos,DOM,12.11.92,Barcelona,12.07.2012
1724,44.85,Kirani James,GRN,01.09.92,London,14.07.2012
1724,44.85,Jonathan Borlée,BEL,22.02.88,Moskva,12.08.2013
1724,44.85,Abdalelah Haroun,QAT,01.01.97,Ad-Dawhah,15.05.2015
1724,44.85,Nery Brenes,CRC,25.09.85,Toronto,23.07.2015
1724,44.85,Jonathan Borlée,BEL,22.02.88,Beijing,24.08.2015
1724,44.85,Javon Francis,JAM,14.12.94,Kingston,07.05.2016
1724,44.85,Isaac Makwala,BOT,24.09.85,Roma,02.06.2016
1724,44.85,Demish Gaye,JAM,20.01.93,Kingston,06.05.2017
