Place,Time,Athlete,Country,Date of Birth,City,Event Date
1701,1:58.73,Martina Steuk,GDR,11.11.59,Moskva,24.07.1980
1701,1:58.73,Tudorita Chidu,ROU,17.10.67,Bucuresti,28.08.1988
1701,1:58.73,Stephanie Graf,AUT,26.04.73,Paris,21.07.1999
1701,1:58.73,Yuliya Krevsun,UKR,08.12.80,Beijing,18.08.2008
1701,1:58.73,Charlene Lipsey,USA,16.07.91,London,13.08.2017
1701,1:58.73,Chanelle Price,USA,22.08.90,Eugene,27.06.2021
1701,1:58.73,Natoya Goule,JAM,30.03.91,Eugene,22.07.2022
1710,1:58.74,Fita Lovin,ROU,14.01.51,Den Haag,04.07.1980
1710,1:58.74,Martina Steuk,GDR,11.11.59,Zürich,13.08.1980
1710,1:58.74,Nadezhda Olizarenko,UKR,28.11.53,Moskva,06.07.1986
1710,1:58.74,Meredith Valmon,USA,15.10.68,Nice,21.07.1993
1710,1:58.74,Suzy Favor Hamilton,USA,08.08.68,Zürich,16.08.1995
1710,1:58.74,Yelena Afanaseyeva,RUS,01.03.67,Reims,27.06.1997
1710,1:58.74,Natalya Tsyganova,RUS,07.02.71,Moskva,07.08.2004
1710,1:58.74,Janeth Jepkosgei,KEN,13.02.83,Roma,11.07.2008
1710,1:58.74,Jemma Simpson,GBR,10.02.84,Monaco,22.07.2010
1710,1:58.74,Caster Semenya,RSA,07.01.91,Berlin,11.09.2011
1720,1:58.75,Anita Weiß,GDR,16.07.55,Praha,30.08.1978
1720,1:58.75,Nadezhda Olizarenko,UKR,28.11.53,Praha,30.08.1978
1720,1:58.75,Madeline Jackson,USA,11.01.48,Walnut,15.06.1980
1720,1:58.75,Ravilya Agletdinova,BLR,10.02.60,Oslo,17.07.1985
1720,1:58.75,Letitia Vriesde,SUR,05.10.64,Hengelo,05.06.1995
1720,1:58.75,Irina Mistyukevich,RUS,17.06.77,Sevilla,28.05.1999
1720,1:58.75,Hazel Clark,USA,03.10.77,Sydney,25.09.2000
1720,1:58.75,Natalya Yevdokimova,RUS,17.03.78,Tula,09.08.2003
1720,1:58.75,Alice Schmidt,USA,10.03.81,Eugene,10.06.2007
1720,1:58.75,Yuliya Krevsun,UKR,08.12.80,Roma,11.07.2008
1720,1:58.75,Hanna Green,USA,16.10.94,Palo Alto,30.06.2019
1731,1:58.76,Hildegard Körner,GDR,20.12.59,Potsdam,19.08.1978
1731,1:58.76,Vanya Stoyanova,BUL,12.12.58,Sofia,04.07.1982
1731,1:58.76,Milena Strnadová,CZE,23.05.61,Budapest,04.08.1985
1731,1:58.76,Sigrun Grau,GER,07.11.65,Dresden,16.08.1986
1731,1:58.76,Sigrun Grau,GER,07.11.65,Potsdam,08.09.1988
1731,1:58.76,Patricia Djaté,FRA,03.01.71,Lisboa,17.06.1995
1731,1:58.76,Jearl Miles-Clark,USA,04.09.66,Köln,24.08.1997
1731,1:58.76,Maria Mutola,MOZ,27.10.72,Brisbane,05.09.2001
1731,1:58.76,Natalya Khrushchelyova,RUS,20.05.73,Tula,05.06.2004
1731,1:58.76,Kenia Sinclair,JAM,14.07.80,London,28.07.2006
1731,1:58.76,Marilyn Okoro,GBR,23.09.84,Stuttgart,23.09.2007
1731,1:58.76,Eunice Sum,KEN,10.04.88,Ad-Dawhah,05.05.2017
1731,1:58.76,Lynsey Sharp,GBR,11.07.90,Monaco,12.07.2019
1744,1:58.77,Jolanta Januchta,POL,16.01.55,Warszawa,09.06.1980
1744,1:58.77,Doina Melinte,ROU,27.12.56,London,10.07.1987
1744,1:58.77,Letitia Vriesde,SUR,05.10.64,Oslo,04.07.1992
1744,1:58.77,Kelly Holmes,GBR,19.04.70,London,07.07.1995
1744,1:58.77,Meredith Valmon,USA,15.10.68,Zürich,16.08.1995
1744,1:58.77,Ana Fidelia Quirot,CUB,23.03.63,Madrid,12.06.1996
1744,1:58.77,Yelena Afanaseyeva,RUS,01.03.67,Padova,07.07.1996
1744,1:58.77,Ana Fidelia Quirot,CUB,23.03.63,La Habana,18.05.1997
1744,1:58.77,Olga Kuznetsova,RUS,23.10.67,Moskva,15.07.1999
1744,1:58.77,Marina Anisimova,RUS,04.03.73,Tula,25.07.2000
1744,1:58.77,Olga Raspopova,RUS,27.12.78,Bruxelles,24.08.2001
1744,1:58.77,Natalya Tsyganova,RUS,07.02.71,Bruxelles,24.08.2001
1744,1:58.77,Maria Mutola,MOZ,27.10.72,Melbourne,24.03.2006
1744,1:58.77,Olga Kotlyarova,RUS,12.04.76,Tula,02.08.2007
1744,1:58.77,Yuliya Krevsun,UKR,08.12.80,Kyiv,03.07.2008
1744,1:58.77,Kenia Sinclair,JAM,14.07.80,Haldensleben,22.08.2010
1744,1:58.77,Kenia Sinclair,JAM,14.07.80,Haldensleben,22.08.2010
1744,1:58.77,Selina Rutz-Büchel,SUI,26.07.91,Lausanne,25.08.2016
1744,1:58.77,Lovisa Lindh,SWE,09.07.91,Lausanne,06.07.2017
1744,1:58.77,Jemma Reekie,GBR,06.03.98,Bruxelles,03.09.2021
1744,1:58.77,Raevyn Rogers,USA,07.09.96,Walnut,16.04.2022
1744,1:58.77,Raevyn Rogers,USA,07.09.96,Eugene,22.07.2022
1766,1:58.78,Olga Mineyeva,RUS,01.09.52,Leningrad,10.07.1981
1766,1:58.78,Valentina Parkhuta,BLR,27.10.59,Kyiv,21.06.1984
1766,1:58.78,Irina Zaytseva,RUS,28.05.63,Kyiv,26.07.1986
1766,1:58.78,Inna Yevseyeva,UKR,14.08.64,London,10.07.1992
1766,1:58.78,Jearl Miles-Clark,USA,04.09.66,New Orleans,21.06.1998
1766,1:58.78,Zulia Calatayud,CUB,09.11.79,Beijing,16.08.2008
1766,1:58.78,Kenia Sinclair,JAM,14.07.80,Luzern,08.08.2010
1766,1:58.78,Zahra Bouras,ALG,13.01.87,Montreuil,05.06.2012
1766,1:58.78,Francine Niyonsaba,BDI,05.05.93,Berlin,02.09.2012
1766,1:58.78,Brenda Martinez,USA,08.09.87,Des Moines,23.06.2013
1766,1:58.78,Brenda Martinez,USA,08.09.87,Eagle Rock,18.05.2017
1766,1:58.78,Catriona Bisset,AUS,01.03.94,London,21.07.2019
1766,1:58.78,Halimah Nakaayi,UGA,16.10.94,Eugene,21.08.2021
1766,1:58.78,Nia Akins,USA,07.07.98,Memphis,30.07.2022
1780,1:58.79,Jarmila Kratochvílová,CZE,26.01.51,London,20.08.1983
1780,1:58.79,Maria Mutola,MOZ,27.10.72,São Paulo,14.05.1995
1780,1:58.79,Yelena Afanaseyeva,RUS,01.03.67,Roma,05.06.1997
1780,1:58.79,Diane Cummins,CAN,19.01.74,Zürich,16.08.2002
1780,1:58.79,Maria Mutola,MOZ,27.10.72,Eugene,27.05.2007
1780,1:58.79,Yekaterina Zavyalova,RUS,01.03.91,Lausanne,03.07.2014
1780,1:58.79,Melissa Bishop-Nriagu,CAN,05.08.88,Burnaby,17.06.2016
1780,1:58.79,Kate Grace,USA,24.10.88,Rio de Janeiro,18.08.2016
1780,1:58.79A,Jackline Wambui,KEN,08.02.00,Nairobi,13.09.2019
1789,1:58.8,Anita Weiß,GDR,16.07.55,Leipzig,02.05.1976
1789,1:58.8,Nikolina Shtereva,BUL,21.01.55,München,30.05.1976
1789,1:58.8,Totka Petrova,BUL,17.12.56,Sofia,06.08.1977
1789,1:58.8,Raisa Belousova,RUS,29.02.52,Podolsk,04.08.1979
1789,1:58.8,Hildegard Körner,GDR,20.12.59,Karl-Marx-Stadt,11.08.1979
1789,1:58.8,Zoya Rigel,RUS,15.10.52,Moskva,11.06.1980
1789,1:58.8,Olga Mineyeva,RUS,01.09.52,Podolsk,24.08.1980
1789,1:58.8,Olga Dvirna,RUS,11.02.53,Leningrad,15.07.1981
1789,1:58.8,Vera Chuvashova,RUS,07.10.59,Ustinovsk,15.07.1984
1789,1:58.8,Vera Chuvashova,RUS,07.10.59,Ryazan,11.08.1984
1789,1:58.80,Doina Melinte,ROU,27.12.56,Koblenz,31.08.1983
1789,1:58.80,Fita Lovin,ROU,14.01.51,Berlin,23.08.1985
1789,1:58.80,Ana Fidelia Quirot,CUB,23.03.63,La Habana,15.06.1986
1789,1:58.80,Katrin Wühn,GDR,19.11.65,Tallinn,22.06.1986
1789,1:58.80,Lyubov Tsyoma,RUS,19.05.63,Bryansk,17.07.1987
1789,1:58.80,Ana Fidelia Quirot,CUB,23.03.63,Bruxelles,11.09.1987
1789,1:58.80,Christine Wachtel,GER,06.01.65,Padova,16.09.1990
1789,1:58.80,Lyubov Gurina,RUS,06.08.57,Reims,30.06.1993
1789,1:58.80,Kelly Holmes,GBR,19.04.70,Atlanta,26.07.1996
1789,1:58.80,Hasna Benhassi,MAR,01.06.78,Athínai,16.06.1999
1789,1:58.80,Natalya Tsyganova,RUS,07.02.71,Paris,21.07.1999
1789,1:58.80,Irina Mistyukevich,RUS,17.06.77,Monaco,04.08.1999
1789,1:58.80,Irina Mistyukevich,RUS,17.06.77,Lausanne,04.07.2001
1789,1:58.80,Maria Mutola,MOZ,27.10.72,Gateshead,13.07.2003
1789,1:58.80,Jolanda Ceplak,SLO,12.09.76,Moskva,29.05.2004
1789,1:58.80,Jolanda Ceplak,SLO,12.09.76,Athínai,21.08.2004
1789,1:58.80,Svetlana Klyuka,RUS,27.12.78,Göteborg,08.08.2006
1789,1:58.80,Oksana Zbrozhek,RUS,12.01.78,Warszawa,17.06.2007
1789,1:58.80,Maria Mutola,MOZ,27.10.72,Madrid,21.07.2007
1789,1:58.80,Lucia Hrivnák Klocová,SVK,20.11.83,Beijing,16.08.2008
1789,1:58.80,Anna Willard,USA,31.03.84,Saint-Denis,17.07.2009
1789,1:58.80,Lynsey Sharp,GBR,11.07.90,Zürich,16.08.2014
1789,1:58.80,Lynsey Sharp,GBR,11.07.90,Lausanne,06.07.2017
1789,1:58.80,Vivian Chebet,KEN,07.01.96,Huelva,06.06.2023
1823,1:58.81,Gunhild Hoffmeister,GDR,06.07.44,Roma,04.09.1974
1823,1:58.81,Elfi Zinn,GDR,24.08.53,Dresden,19.05.1976
1823,1:58.81,Christina Liebetrau,GDR,30.12.53,Karl-Marx-Stadt,29.05.1976
1823,1:58.81,Fita Lovin,ROU,14.01.51,Praha,30.08.1978
1823,1:58.81,Jolanta Januchta,POL,16.01.55,Torino,04.08.1979
1823,1:58.81,Totka Petrova,BUL,17.12.56,Budapest,30.06.1982
1823,1:58.81,Nadezhda Loboyko,RUS,07.09.61,Moskva,04.09.1988
1823,1:58.81,Yelena Zavadskaya,UKR,24.12.64,Atlanta,27.05.1994
1823,1:58.81,Kelly Holmes,GBR,19.04.70,Atlanta,29.07.1996
1823,1:58.81,Diane Modahl,GBR,17.06.66,Kuala Lumpur,19.09.1998
1823,1:58.81,Helena Fuchsová,CZE,03.06.65,Paris,19.06.1999
1823,1:58.81,Nicole Teter,USA,08.11.73,Zürich,06.08.2004
1823,1:58.81,Zulia Calatayud,CUB,09.11.79,Madrid,16.07.2005
1823,1:58.81,Elisa Cusma Piccione,ITA,24.07.81,Berlin,19.08.2009
1823,1:58.81,María Teresa Martínez,ESP,17.05.76,Berlin,19.08.2009
1823,1:58.81,Halimah Nakaayi,UGA,16.10.94,Paris,09.06.2023
1839,1:58.82,Anita Weiß,GDR,16.07.55,Vilnius,25.06.1978
1839,1:58.82,Fita Lovin,ROU,14.01.51,Praha,31.08.1978
1839,1:58.82,Ileana Silai,ROU,14.10.41,Bucuresti,12.07.1979
1839,1:58.82,Gabriella Dorio,ITA,26.06.57,Pescara,02.08.1981
1839,1:58.82,Svetlana Kitova,TJK,25.06.60,Leningrad,27.07.1983
1839,1:58.82,Delisa Walton-Floyd,USA,28.07.61,Hengelo,19.07.1987
1839,1:58.82,Ana Fidelia Quirot,CUB,23.03.63,Zürich,19.08.1987
1839,1:58.82,Delisa Walton-Floyd,USA,28.07.61,Seoul,25.09.1988
1839,1:58.82,Dalia Matusevicien?,LTU,12.11.62,Gorkiy,23.07.1989
1839,1:58.82,Doina Melinte,ROU,27.12.56,Hengelo,25.06.1991
1839,1:58.82,Lyubov Tsyoma,RUS,19.05.63,Tula,08.07.1997
1839,1:58.82,Helena Fuchsová,CZE,03.06.65,Sydney,23.09.2000
1839,1:58.82,Diane Cummins,CAN,19.01.74,Manchester,29.07.2002
1839,1:58.82,Amina Aït Hammou,MAR,18.07.78,Saint-Denis,04.07.2003
1839,1:58.82,Maria Mutola,MOZ,27.10.72,Moskva,20.09.2003
1839,1:58.82,Zulia Calatayud,CUB,09.11.79,Helsinki,09.08.2005
1839,1:58.82,Janeth Jepkosgei,KEN,13.02.83,Bruxelles,27.08.2010
1839,1:58.82,Eunice Sum,KEN,10.04.88,Zürich,29.08.2013
1839,1:58.82,Nataliya Prishchepa,UKR,11.09.94,Lausanne,06.07.2017
1839,1:58.82,Natoya Goule,JAM,30.03.91,Gold Coast,13.04.2018
1839,1:58.82,Sabrina Southerland,USA,18.12.95,Portland,29.05.2021
1839,1:58.82,Nia Akins,USA,07.07.98,San Juan Capistrano,06.05.2022
1839,1:58.82,Halimah Nakaayi,UGA,16.10.94,Zürich,08.09.2022
1862,1:58.83,Anita Weiß,GDR,16.07.55,Berlin,14.06.1978
1862,1:58.83,Nikolina Shtereva,BUL,21.01.55,Moskva,24.07.1980
1862,1:58.83,Fita Lovin,ROU,14.01.51,Bucuresti,28.06.1981
1862,1:58.83,Hildegard Körner,GDR,20.12.59,Jena,08.08.1981
1862,1:58.83,Martina Steuk,GDR,11.11.59,Cottbus,25.06.1982
1862,1:58.83,Svetlana Kitova,TJK,25.06.60,Moskva,19.06.1983
1862,1:58.83,Lyudmila Borisova,RUS,30.07.59,Kyiv,21.06.1984
1862,1:58.83,Fita Lovin,ROU,14.01.51,Los Angeles,06.08.1984
1862,1:58.83,Dalia Matusevicien?,LTU,12.11.62,Donetsk,07.09.1984
1862,1:58.83,Zamira Zaytseva,UZB,16.02.53,Donetsk,07.09.1984
1862,1:58.83,Nadezhda Olizarenko,UKR,28.11.53,Sofia,25.06.1988
1862,1:58.83,Lilia Nurutdinova,RUS,15.12.63,Köln,16.08.1992
1862,1:58.83,Joetta Clark-Diggs,USA,01.08.62,Köln,21.08.1994
1862,1:58.83,Yelena Afanaseyeva,RUS,01.03.67,Athínai,17.06.1998
1862,1:58.83,Maria Mutola,MOZ,27.10.72,Uniondale,19.07.1998
1862,1:58.83,Irina Mistyukevich,RUS,17.06.77,Praha,14.06.1999
1862,1:58.83,Natalya Dukhnova,BLR,16.07.66,Stayki,04.08.1999
1862,1:58.83,Claudia Gesell,GER,18.12.77,Zürich,11.08.2000
1862,1:58.83,Nicole Teter,USA,08.11.73,Palo Alto,23.06.2002
1862,1:58.83,Nicole Teter,USA,08.11.73,Palo Alto,31.05.2004
1862,1:58.83,Yelena Kofanova,RUS,08.08.88,Villeneuve d'Ascq,24.08.2010
1862,1:58.83,Yelena Kofanova,RUS,08.08.88,Moskva,13.06.2012
1862,1:58.83,Ajee' Wilson,USA,08.05.94,New York City,13.06.2015
1862,1:58.83,Rénelle Lamote,FRA,26.12.93,Monaco,20.07.2018
1862,1:58.83,Ajee' Wilson,USA,08.05.94,Ad-Dawhah,03.05.2019
1862,1:58.83,Winnie Nanyondo,UGA,23.08.93,Paris,24.08.2019
1862,1:58.83,Alexandra Bell,GBR,04.11.92,Tokyo,31.07.2021
1862,1:58.83,Diribe Welteji,ETH,13.05.02,Eugene,21.07.2022
1862,1:58.83,Olivia Baker,USA,12.06.96,Rovereto,30.08.2022
1862,1:58.83A,Mary Moraa,KEN,15.06.00,Nairobi,13.05.2023
1892,1:58.84,Jolanta Januchta,POL,16.01.55,Moskva,25.07.1980
1892,1:58.84,Tatyana Kazankina,RUS,17.12.51,Sochi,10.06.1984
1892,1:58.84,Katrin Wühn,GDR,19.11.65,Zürich,22.08.1984
1892,1:58.84,Slobodanka Colovic,CRO,10.01.65,Zürich,19.08.1987
1892,1:58.84,Marina Yachmenyeva,RUS,14.07.61,Kyiv,30.07.1988
1892,1:58.84,Laima Baikauskaité,LTU,10.06.56,Moskva,04.09.1988
1892,1:58.84,Slobodanka Colovic,CRO,10.01.65,Celje,16.06.1989
1892,1:58.84,Christine Wachtel,GER,06.01.65,Linz,05.07.1991
1892,1:58.84,Natalya Dukhnova,BLR,16.07.66,Köln,21.08.1994
1892,1:58.84,Natalya Tsyganova,RUS,07.02.71,Lausanne,04.07.2001
1892,1:58.84,Svetlana Cherkasova,RUS,20.05.78,Moskva,29.06.2002
1892,1:58.84,Olga Raspopova,RUS,27.12.78,Cheboksary,14.07.2002
1892,1:58.84,Jearl Miles-Clark,USA,04.09.66,Palo Alto,22.06.2003
1892,1:58.84,Oksana Zbrozhek,RUS,12.01.78,Praha,13.06.2007
1892,1:58.84,Olga Kotlyarova,RUS,12.04.76,Kazan,17.07.2008
1892,1:58.84,Anna Rostkowska,POL,26.07.80,Beijing,16.08.2008
1892,1:58.84,Alysia Montaño,USA,26.04.86,Eugene,03.07.2010
1892,1:58.84,Halima Hachlaf,MAR,06.09.88,London,09.08.2012
1892,1:58.84,Eunice Sum,KEN,10.04.88,Stockholm,22.08.2013
1892,1:58.84,Brenda Martinez,USA,08.09.87,Bruxelles,05.09.2014
1892,1:58.84,Sahily Diago,CUB,26.08.95,Puebla,17.04.2016
1892,1:58.84,Rénelle Lamote,FRA,26.12.93,Rabat,22.05.2016
1892,1:58.84,Melissa Bishop-Nriagu,CAN,05.08.88,Zürich,01.09.2016
1892,1:58.84,Rababe Arafi,MAR,12.01.91,Rabat,13.07.2018
1892,1:58.84,Raevyn Rogers,USA,07.09.96,Des Moines,28.07.2019
1892,1:58.84,Ajee' Wilson,USA,08.05.94,Ad-Dawhah,30.09.2019
1892,1:58.84,Laura Muir,GBR,09.05.93,Ostrava,08.09.2020
1892,1:58.84,Laura Muir,GBR,09.05.93,Birmingham,02.08.2022
1920,1:58.85,Svetla Zlateva-Koleva,BUL,25.02.52,Moskva,19.08.1973
1920,1:58.85,Zoya Rigel,RUS,15.10.52,Praha,30.08.1978
1920,1:58.85,Slobodanka Colovic,CRO,10.01.65,Roma,30.08.1987
1920,1:58.85,Doina Melinte,ROU,27.12.56,Rieti,08.09.1987
1920,1:58.85,Lyudmila Derevyankina,KGZ,06.05.66,Kyiv,30.07.1988
1920,1:58.85,Kim Gallagher,USA,11.06.64,Zürich,17.08.1988
1920,1:58.85,Maite Zúñiga,ESP,28.12.64,Seoul,25.09.1988
1920,1:58.85,Lilia Nurutdinova,RUS,15.12.63,Sochi,26.05.1990
1920,1:58.85A,Zelda Pretorius,RSA,18.07.68,Pretoria,01.04.1991
1920,1:58.85,Kelly Holmes,GBR,19.04.70,London,22.07.2001
1920,1:58.85,Diane Cummins,CAN,19.01.74,Gateshead,19.08.2001
1920,1:58.85,Svetlana Cherkasova,RUS,20.05.78,Rieti,27.08.2006
1920,1:58.85,Janeth Jepkosgei,KEN,13.02.83,Bruxelles,05.09.2008
1920,1:58.85,Kenia Sinclair,JAM,14.07.80,Stuttgart,14.09.2008
1920,1:58.85,Janeth Jepkosgei,KEN,13.02.83,Roma,10.06.2010
1920,1:58.85,Yvonne Hak,NED,30.06.86,Barcelona,30.07.2010
1920,1:58.85,Natoya Goule,JAM,30.03.91,Kingston,22.06.2018
1920,1:58.85,Halimah Nakaayi,UGA,16.10.94,Stockholm,30.06.2022
1938,1:58.86,Ana Fidelia Quirot,CUB,23.03.63,Saint Lambert,05.06.1988
1938,1:58.86,Tatyana Dorovskikh,UKR,12.08.61,Portsmouth,19.06.1988
1938,1:58.86,Christine Wachtel,GER,06.01.65,Potsdam,08.09.1988
1938,1:58.86,Zelda Pretorius,RSA,18.07.68,Port Elizabeth,04.03.1991
1938,1:58.86,Ellen van Langen,NED,09.02.66,Sevilla,30.05.1991
1938,1:58.86,Qu Yunxia,CHN,25.12.72,Tianjin,04.06.1993
1938,1:58.86,Ellen van Langen,NED,09.02.66,Göteborg,11.08.1995
1938,1:58.86,Ana Fidelia Quirot,CUB,23.03.63,Saint-Denis,03.06.1996
1938,1:58.86,Jearl Miles-Clark,USA,04.09.66,Stockholm,07.07.1997
1938,1:58.86,Kelly Holmes,GBR,19.04.70,Budapest,03.07.1999
1938,1:58.86,Maria Mutola,MOZ,27.10.72,Sydney,23.09.2000
1938,1:58.86,Stephanie Graf,AUT,26.04.73,Linz,20.08.2001
1938,1:58.86,María Teresa Martínez,ESP,17.05.76,München,08.08.2002
1938,1:58.86,Kelly Holmes,GBR,19.04.70,Saint-Denis,24.08.2003
1938,1:58.86,Maria Mutola,MOZ,27.10.72,Eugene,28.05.2006
1938,1:58.86,Maggie Vessey,USA,23.12.81,Eugene,26.06.2011
1938,1:58.86,Shelayna Oskan-Clarke,GBR,20.01.90,Beijing,27.08.2015
1938,1:58.86,Rénelle Lamote,FRA,26.12.93,Beijing,27.08.2015
1938,1:58.86,Habitam Alemu,ETH,09.07.97,Asaba,05.08.2018
1957,1:58.87,Nikolina Shtereva,BUL,21.01.55,Moskva,25.07.1980
1957,1:58.87,Ulrike Bruns,GDR,17.11.53,Potsdam,27.08.1982
1957,1:58.87,Nadezhda Olizarenko,UKR,28.11.53,Saint-Denis,02.06.1984
1957,1:58.87,Lyubov Tsyoma,RUS,19.05.63,Moskva,19.07.1984
1957,1:58.87,Nadezhda Loboyko,RUS,07.09.61,Kyiv,31.07.1988
1957,1:58.87,Kelly Holmes,GBR,19.04.70,Ljubljana,26.05.1996
1957,1:58.87,Marina Arzamasova,BLR,17.12.87,Rio de Janeiro,18.08.2016
1957,1:58.87,Jemma Reekie,GBR,06.03.98,Bellinzona,15.09.2020
1965,1:58.88,Hildegard Körner,GDR,20.12.59,Tbilisi,27.06.1981
1965,1:58.88,Ravilya Agletdinova,BLR,10.02.60,Moskva,19.06.1983
1965,1:58.88,Irina Podyalovskaya,RUS,19.10.59,Moskva,19.06.1983
1965,1:58.88,Lyubov Gurina,RUS,06.08.57,Cork,03.07.1984
1965,1:58.88,Roswitha Gerdes,FRG,28.06.61,Zürich,22.08.1984
1965,1:58.88,Sigrun Grau,GER,07.11.65,Rieti,08.09.1987
1965,1:58.88,Sigrun Grau,GER,07.11.65,Berlin,29.06.1988
1965,1:58.88,Ana Fidelia Quirot,CUB,23.03.63,Duisburg,30.08.1989
1965,1:58.88,Yelena Afanaseyeva,RUS,01.03.67,Roma,09.06.1993
1965,1:58.88,Natalya Dukhnova,BLR,16.07.66,Madrid,06.09.1994
1965,1:58.88,Ludmila Formanová,CZE,02.01.74,Monaco,16.08.1997
1965,1:58.88,Natalya Tsyganova,RUS,07.02.71,Oslo,30.06.1999
1965,1:58.88,Kenia Sinclair,JAM,14.07.80,Roma,08.07.2005
1965,1:58.88,Jennifer Meadows,GBR,17.04.81,Split,04.09.2010
1965,1:58.88,Caster Semenya,RSA,07.01.91,Eugene,04.06.2011
1965,1:58.88,Marina Arzamasova,BLR,17.12.87,Berlin,06.09.2015
1981,1:58.89,Margrit Klinger,FRG,22.06.60,Tokyo,24.09.1982
1981,1:58.89,Milena Strnadová,CZE,23.05.61,Praha,23.06.1983
1981,1:58.89,Milena Strnadová,CZE,23.05.61,Stuttgart,28.08.1986
1981,1:58.89,Christine Wachtel,GER,06.01.65,Potsdam,20.08.1987
1981,1:58.89,Ellen van Langen,NED,09.02.66,Dreux,15.06.1992
1981,1:58.89,Lyubov Gurina,RUS,06.08.57,Moskva,20.06.1993
1981,1:58.89,Svetlana Masterkova,RUS,17.01.68,Roma,05.06.1997
1981,1:58.89,Diane Cummins,CAN,19.01.74,Lausanne,01.07.2003
1981,1:58.89,Lucia Hrivnák Klocová,SVK,20.11.83,Oslo,06.06.2008
1981,1:58.89,Jennifer Meadows,GBR,17.04.81,Roma,10.06.2010
1981,1:58.89,Anna Willard,USA,31.03.84,Monaco,22.07.2010
1981,1:58.89,Keely Hodgkinson,GBR,03.03.02,Ostrava,19.05.2021
1981,1:58.89,Halimah Nakaayi,UGA,16.10.94,Zürich,09.09.2021
1994,1:58.9,Svetla Zlateva-Koleva,BUL,25.02.52,Sofia,21.08.1977
1994,1:58.9,Totka Petrova,BUL,17.12.56,Sofia,16.07.1978
1994,1:58.9,Vesela Yatzinska,BUL,16.01.51,Paris,06.07.1979
1994,1:58.9,Fita Lovin,ROU,14.01.51,Pitesti,21.08.1980
1994,1:58.9,Yekaterina Podkopayeva,RUS,11.06.52,Podolsk,24.08.1980
1994,1:58.9,Tatyana Kazankina,RUS,17.12.51,Leningrad,09.07.1983
1994,1:58.9,Lyudmila Veselkova,RUS,25.10.50,Leningrad,03.06.1984
1994,1:58.90,Anna Bukis,POL,08.09.53,Moskva,24.07.1980
1994,1:58.90,Lyubov Tsyoma,RUS,19.05.63,Sochi,24.05.1986
1994,1:58.90,Sandra Gasser,SUI,27.07.62,Berlin,21.08.1987
1994,1:58.90,Christine Wachtel,GER,06.01.65,Tokyo,26.08.1991
1994,1:58.90,Joetta Clark-Diggs,USA,01.08.62,Durham,12.08.1994
1994,1:58.90,Stella Jongmans,NED,17.05.71,Paris,28.06.1996
1994,1:58.90,Lyubov Gurina,RUS,06.08.57,Tula,08.07.1997
1994,1:58.90,Maria Mutola,MOZ,27.10.72,Eugene,27.05.2001
1994,1:58.90,Olga Raspopova,RUS,27.12.78,Lausanne,04.07.2001
1994,1:58.90,Irina Mistyukevich,RUS,17.06.77,Tula,09.06.2002
1994,1:58.90,Elisa Cusma Piccione,ITA,24.07.81,Rieti,27.08.2006
1994,1:58.90,Yekaterina Kostetskaya,RUS,31.12.86,Lausanne,02.09.2008
1994,1:58.90,Jennifer Meadows,GBR,17.04.81,Barcelona,27.07.2010
1994,1:58.90,Rababe Arafi,MAR,12.01.91,Beijing,29.08.2015
1994,1:58.90,Melissa Bishop-Nriagu,CAN,05.08.88,Victoria,19.06.2016
1994,1:58.90,Caster Semenya,RSA,07.01.91,London,11.08.2017
1994,1:58.90,Halimah Nakaayi,UGA,16.10.94,Asaba,05.08.2018
1994,1:58.90,Raevyn Rogers,USA,07.09.96,Portland,11.06.2022
2019,1:58.91,Christine Wachtel,GER,06.01.65,Berlin,10.07.1986
2019,1:58.91,Letitia Vriesde,SUR,05.10.64,Köln,18.08.1995
2019,1:58.91,Jearl Miles-Clark,USA,04.09.66,Zürich,14.08.1996
2019,1:58.91,Olga Raspopova,RUS,27.12.78,Sankt Peterburg,18.06.2000
2019,1:58.91,Svetlana Cherkasova,RUS,20.05.78,Lausanne,06.07.2004
2019,1:58.91,Maria Mutola,MOZ,27.10.72,Beijing,15.08.2008
2019,1:58.91,Yuneisyi Santiusty,CUB,24.12.84,Padova,17.07.2011
2026,1:58.92,Olga Mineyeva,RUS,01.09.52,Donetsk,07.09.1984
2026,1:58.92,Ana Fidelia Quirot,CUB,23.03.63,Granada,29.05.1996
2026,1:58.92,Sandra Stals,BEL,05.06.75,Heusden-Zolder,20.07.2002
2026,1:58.92,Amina Aït Hammou,MAR,18.07.78,Zürich,06.08.2004
2026,1:58.92,Sviatlana Usovich,BLR,14.10.80,Osaka,28.08.2007
2026,1:58.92,Jennifer Meadows,GBR,17.04.81,Zürich,08.09.2011
2026,1:58.92,Alysia Montaño,USA,26.04.86,Moskva,16.08.2013
2026,1:58.92,Caster Semenya,RSA,07.01.91,Rieti,08.09.2013
2026,1:58.92,Habitam Alemu,ETH,09.07.97,Ad-Dawhah,05.05.2017
2026,1:58.92A,Caster Semenya,RSA,07.01.91,Pretoria,16.03.2018
2026,1:58.92,Rose Mary Almanza,CUB,13.07.92,La Habana,20.03.2020
2026,1:58.92,Abbey Caldwell,AUS,03.07.01,Manchester,27.05.2023
2038,1:58.93,Svetla Zlateva-Koleva,BUL,25.02.52,München,31.08.1972
2038,1:58.93,Diane Modahl,GBR,17.06.66,Zürich,15.08.1990
