Place,Time,Athlete,Country,Date of Birth,City,Event Date
1367,31:50.90,Sun Yingjie,CHN,03.10.77,Shijiazhuang,23.05.2004
1368,31:50.93,Marie Yamagishi,JPN,16.10.85,Kobe,23.04.2006
1369,31:50.97,Tegla Loroupe,KEN,09.05.73,Villeneuve d'Ascq,17.06.2001
1369,31:50.97,Yasuyo Iwamoto,JPN,08.09.76,Kanazawa,29.09.2001
1371,31:50.98,Zhong Huandi,CHN,28.06.67,Beijing,27.09.1990
1371,31:50.98,Sinead Diver,AUS,17.02.77,Melbourne,13.12.2018
1373,31:51.05,Deena Kastor,USA,14.02.73,Sacramento,14.07.2000
1374,31:51.1A,Pauline Korikwiang,KEN,01.03.88,Nairobi,21.06.2018
1375,31:51.13,Mizuki Noguchi,JPN,03.07.78,Tokyo,10.06.2001
1376,31:51.19,Winfridah Kebaso,KEN,16.04.85,Kobe,11.10.2008
1377,31:51.21,Marleen Renders,BEL,24.12.68,Sevilla,26.08.1999
1378,31:51.26,Katie McGregor,USA,02.09.77,Palo Alto,30.04.2004
1379,31:51.27,Lynn Nelson,USA,08.01.62,Indianapolis,22.07.1988
1380,31:51.29,Bezunesh Bekele,ETH,29.01.83,Uden,03.07.2004
1381,31:51.32,Olha Skrypak,UKR,02.12.90,Helsinki,01.07.2012
1382,31:51.35,Betsy Saina,KEN,30.06.88,Beijing,24.08.2015
1383,31:51.36,Uta Pippig,GER,07.09.65,Oslo,06.07.1991
1384,31:51.39A,Tirunesh Dibaba,ETH,01.10.85,Nairobi,31.07.2010
1385,31:51.40,Kathrin Weßel,GER,14.08.67,Seoul,26.09.1988
1386,31:51.41,Kathrin Weßel,GER,14.08.67,Koblenz,16.05.1996
1387,31:51.42,Sue Lee,CAN,07.05.60,Seoul,26.09.1988
1387,31:51.42,Gotytom Gebreslase,ETH,15.01.95,Sollentuna,27.06.2013
1389,31:51.44,Kavita Raut,IND,05.05.85,Guangzhou,21.11.2010
1390,31:51.47,Maria Conceição Ferreira,POR,13.03.62,Reims,03.07.1991
1390,31:51.47,Dominique Scott,RSA,24.06.92,Rio de Janeiro,12.08.2016
1392,31:51.53,Meraf Bahta,SWE,24.06.89,Hengelo,06.06.2022
1393,31:51.66,Sarah Pagano,USA,23.07.91,Palo Alto,02.05.2019
1394,31:51.68,Annette Sergent,FRA,17.11.62,Split,31.08.1990
1395,31:51.7A,Margaret Kipkemboi,KEN,09.02.93,Nairobi,15.04.2022
1396,31:51.71,Kylie Risk,AUS,28.11.73,Abbotsford,01.06.1996
1397,31:51.75,Dera Dida,ETH,26.10.96,London,05.08.2017
1398,31:51.80,Yumiko Hara,JPN,09.01.82,Fukagawa,25.06.2003
1399,31:51.84,Erin Finn,USA,19.11.94,Palo Alto,01.05.2016
1400,31:51.86,Alia Mohamed Saeed,UAE,18.05.91,Incheon,27.09.2014
1401,31:51.90A,Irene Cheptai,KEN,04.02.92,Nairobi,22.08.2019
1402,31:51.91,Joanne Pavey,GBR,20.09.73,Birmingham,26.06.2010
1402,31:51.91,Yuriko Kobayashi,JPN,12.12.88,Fukuoka,21.09.2012
1404,31:51.98,Elvan Abeylegesse,TUR,11.09.82,Pescara,30.06.2009
1405,31:52.02,Francie Larrieu-Smith,USA,23.11.52,Seoul,26.09.1988
1406,31:52.03A,Irene Cheptai,KEN,04.02.92,Nairobi,24.06.2022
1407,31:52.04,Maria Manuela Machado,POR,09.08.63,Seoul,26.09.1988
1408,31:52.08,Tabitha Kamau,KEN,03.06.00,Osaka,24.09.2021
1409,31:52.09,Iris Biba-Pöschl,GER,27.05.64,Oslo,01.07.1989
1410,31:52.11,Dorota Gruca,POL,05.12.70,Police,08.05.2004
1410,31:52.11,Vanessa Fraser,USA,27.07.95,San Juan Capistrano,06.03.2022
1412,31:52.15,Alla Zhilyayeva,RUS,05.02.69,Göteborg,09.08.1995
1413,31:52.18,Wang Xiuting,CHN,16.02.65,Beijing,27.09.1990
1414,31:52.2,Petra Wassiluk,GER,27.10.69,Strasbourg,27.06.2000
1415,31:52.29,Alia Mohamed Saeed,UAE,18.05.91,Wuhan,07.06.2015
1416,31:52.32,Molly Huddle,USA,31.08.84,Des Moines,21.06.2018
1417,31:52.34,Sayaka Sato,JPN,27.05.94,Osaka,24.09.2021
1418,31:52.37,Marina Ivanova,RUS,19.01.82,Zhukovskiy,14.07.2007
1419,31:52.39,Tegla Loroupe,KEN,09.05.73,Sankt Peterburg,25.07.1994
1420,31:52.40,Sabrina Mockenhaupt,GER,06.12.80,Borna,20.05.2004
1421,31:52.42,Mizuki Matsuda,JPN,31.05.95,Yamaguchi,22.06.2018
1422,31:52.43,Naruha Sato,JPN,02.10.97,Kyoto,11.12.2021
1423,31:52.44,Esther Wanjiru,KEN,27.03.77,Tokyo,05.10.1997
1424,31:52.45,Noriko Matsuoka,JPN,02.05.79,Tottori,10.06.2000
1425,31:52.50,Rie Matsuoka,JPN,09.03.77,Tottori,10.06.2000
1426,31:52.54,Yuko Kawakami,JPN,01.08.75,Mito,06.05.1996
1426,31:52.54,Kayoko Fukushi,JPN,25.03.82,Fukuoka,21.09.2012
1428,31:52.55,Ana Dulce Félix,POR,23.10.82,Ostrava,27.06.2013
1428,31:52.55,Susan Krumins,NED,08.07.86,Berlin,08.08.2018
1430,31:52.58,Iulia Olteanu,ROU,26.01.67,Tokyo,27.08.1991
1431,31:52.59,Dong Li,CHN,09.12.73,Beijing,08.09.1993
1431,31:52.59,Chiemi Takahashi,JPN,16.02.76,Sydney,30.09.2000
1433,31:52.65,Takako Kotorida,JPN,02.04.77,Busan,08.10.2002
1434,31:52.75,Lyudmila Petrova,RUS,07.10.68,Tula,26.07.2000
1435,31:52.85,Aurora Cunha,POR,31.05.59,Knarvik,04.09.1983
1436,31:52.86,Clémence Calvin,FRA,17.05.90,Skopje,07.06.2014
1437,31:52.94,Laura Thweatt,USA,17.12.88,Palo Alto,01.04.2016
1437,31:52.94,Carrie Verdon,USA,08.03.94,San Juan Capistrano,04.03.2023
1439,31:52.98,Esther Wanjiru,KEN,27.03.77,Mito,05.05.1998
1440,31:52.99,Aheza Kiros Abeye,ETH,16.10.85,Stockholm,30.05.2009
1441,31:53.01,Beleynesh Oljira,ETH,26.06.90,Beijing,24.08.2015
1442,31:53.07,Yuri Kano,JPN,27.10.78,Niigata,25.09.2004
1443,31:53.09,Ding Changqin,CHN,27.11.89,Incheon,27.09.2014
1444,31:53.12,Fernanda Marques,POR,15.04.66,Helsinki,13.08.1994
1445,31:53.13,Wang Xiuting,CHN,16.02.65,Tokyo,27.08.1991
1446,31:53.14,Natasha Wodak,CAN,17.12.81,Rio de Janeiro,12.08.2016
1447,31:53.21,Takako Kotorida,JPN,02.04.77,Fukagawa,30.06.2004
1448,31:53.27,Wang Xiuting,CHN,16.02.65,Tokyo,16.06.1991
1448,31:53.27,Shitaya Eshete Habtegebrel,BRN,29.05.90,Guangzhou,21.11.2010
1450,31:53.31,Anne Audain,NZL,01.11.55,Edinburgh,28.07.1986
1451,31:53.35,Miachiko Tanaka,JPN,15.12.72,Sendai,16.05.1998
1452,31:53.36,Wendy Sly,GBR,05.11.59,Tokyo,08.10.1988
1452,31:53.36,Adriana Fernández,MEX,04.04.71,Walnut,20.04.1996
1454,31:53.38,Sally Barsosio,KEN,21.03.78,Atlanta,02.08.1996
1454,31:53.38,Blandine Bitzner-Ducret,FRA,01.12.65,Barakaldo,10.04.1999
1456,31:53.40,Naomi Sakashita,JPN,25.05.75,Mito,06.05.1996
1457,31:53.44,Eloise Wellings,AUS,09.11.82,Leiden,11.06.2016
1458,31:53.46,Philes Ongori,KEN,19.07.86,Berkeley,24.04.2009
1459,31:53.53,Zhanna Tursunova,RUS,23.10.57,Kyiv,24.06.1984
1460,31:53.55,Maria Guida,ITA,23.01.66,Pietrasanta,05.05.1996
1461,31:53.57,Ayumi Hashimoto,JPN,17.06.83,Kobe,25.04.2004
1462,31:53.61,Constantina Dita,ROU,23.01.70,München,06.08.2002
1462,31:53.61,Hayley Yelling-Higham,GBR,03.01.74,Watford,11.06.2005
1464,31:53.68,Yumiko Hara,JPN,09.01.82,Kanazawa,29.09.2001
1464,31:53.68,Pauline Kamulu,KEN,16.04.95,Saitama,18.05.2019
1466,31:53.69,Kasumi Nishihara,JPN,01.03.89,Kobe,20.04.2014
1467,31:53.7,Miwako Yamanaka,JPN,24.05.78,Toyonaka,13.11.2001
1468,31:53.72,Lornah Kiplagat,NED,01.05.74,Istanbul,12.04.2008
1469,31:53.78,Liu Min,CHN,29.11.83,Guangzhou,19.11.2001
1470,31:53.82,Nyla Carroll,NZL,24.11.65,Mito,05.05.1997
1471,31:53.83,Wanda Panfil,POL,26.01.59,Oslo,06.07.1991
1472,31:53.89,Paige Stoner,USA,31.01.96,Irvine,13.05.2021
1473,31:53.92,Chiemi Takahashi,JPN,16.02.76,Mito,05.05.1997
1474,31:53.96,Zhu Xiaolin,CHN,20.04.84,Beijing,22.05.2008
1475,31:54.0,Akemi Matsuno,JPN,27.04.68,Kumamoto,29.04.1989
1476,31:54.01,Hiromi Suzuki,JPN,06.12.68,Göteborg,09.08.1995
1477,31:54.03,Sylvia Mosqueda,USA,08.04.66,Walnut,20.04.1996
1478,31:54.05,Kathrin Weßel,GER,14.08.67,Tokyo,27.08.1991
1479,31:54.06,Lyudmila Biktasheva,RUS,25.07.74,Brisbane,07.09.2001
1480,31:54.16,Rosa María Morató,ESP,19.06.79,Manresa,13.03.2010
1481,31:54.20,Aliphine Tuliamuk,KEN,05.04.89,Palo Alto,01.04.2016
1482,31:54.24,Ana Dias,POR,15.01.74,Camaiore,06.04.2002
1483,31:54.29,Annemari Sandell,FIN,02.01.77,Göteborg,09.08.1995
1484,31:54.32,Susan Krumins,NED,08.07.86,Beijing,24.08.2015
1485,31:54.41,Yumi Sato,JPN,22.12.76,Kobe,24.04.2005
1486,31:54.43,Mattie Suver,USA,10.09.87,Palo Alto,02.05.2015
1487,31:54.44,Lynn Jennings,USA,01.07.60,Tokyo,30.08.1991
1487,31:54.44,Miki Ohira,JPN,28.06.81,Kobe,25.04.2004
1489,31:54.46,Kumiko Takemoto,JPN,25.11.78,Kobe,23.04.2000
1490,31:54.50,Sara Hall,USA,15.04.83,Eugene,26.06.2021
1491,31:54.57,Susan Hobson,AUS,13.03.58,Mito,06.05.1996
1492,31:54.58A,Pauline Korikwiang,KEN,01.03.88,Nairobi,27.05.2021
1493,31:54.59,Kayo Sugihara,JPN,24.02.83,Kobe,22.04.2007
1494,31:54.6,Merima Hashim,ETH,81,Gijón,12.08.2000
1495,31:54.62,Natosha Rogers,USA,07.05.91,Sacramento,22.06.2017
1496,31:54.63,Laura Galván,MEX,05.10.91,San Juan Capistrano,05.12.2020
1497,31:54.64,Gemma Barrachina,ESP,10.04.86,Manresa,13.03.2010
1498,31:54.65,Maria Conceição Ferreira,POR,13.03.62,Valencia,12.06.1994
1499,31:54.67,Elizabeth McColgan,GBR,24.05.64,Tokyo,27.08.1991
1500,31:54.77,Marielle Hall,USA,28.01.92,Eugene,02.07.2016
1501,31:54.78,Katie McGregor,USA,02.09.77,Palo Alto,19.06.2003
1502,31:54.83,Jessica Tonn,USA,15.02.92,Palo Alto,03.05.2018
1503,31:54.86,Wei Yanan,CHN,06.12.81,Guangzhou,19.11.2001
1504,31:54.87,Sarah Lahti,SWE,18.02.95,Palo Alto,01.05.2016
1505,31:54.88,Rachel Cliff,CAN,01.04.88,Palo Alto,02.05.2019
1506,31:54.89,Hiromi Suzuki,JPN,06.12.68,Atlanta,27.07.1996
1507,31:54.91,Marina Bastos,POR,07.07.71,Gateshead,27.06.2004
1508,31:54.95,Carolyn Schuwalow,AUS,10.08.65,Melbourne,10.12.1991
1509,31:55.01,Trihas Gebre,ESP,29.04.90,Burjassot,13.04.2019
1510,31:55.02,Raisa Sadreydinova,RUS,09.05.50,Kyiv,27.07.1982
1511,31:55.03,Emily Durgin,USA,15.05.94,Eugene,27.05.2022
1512,31:55.04,Kathrin Weßel,GER,14.08.67,Göteborg,09.08.1995
1512,31:55.04,Kaede Hagitani,JPN,10.10.00,Gifu,23.09.2022
1514,31:55.06,Izumi Maki,JPN,10.12.68,Barcelona,07.08.1992
1514,31:55.06,Mika Yoshikawa,JPN,16.09.84,Niigata,10.10.2011
1516,31:55.08,Ikumi Wakamatsu,JPN,22.06.74,Kobe,25.04.1999
1517,31:55.11,Miachiko Tanaka,JPN,15.12.72,Stockholm,26.06.1997
1518,31:55.12,Paige Stoner,USA,31.01.96,Eugene,27.05.2022
1519,31:55.15,Benita Willis,AUS,06.05.79,Helsinki,06.08.2005
1519,31:55.15,Yoko Shibui,JPN,14.03.79,Kobe,22.04.2007
1521,31:55.17A,Natasha Wodak,CAN,17.12.81,Lima,06.08.2019
1522,31:55.19,Hiromi Masudo,JPN,18.07.76,Mito,05.05.1997
1523,31:55.24,Megumi Oshima,JPN,04.09.75,Yokohama,06.06.2003
1524,31:55.26,Riko Matsuzaki,JPN,24.12.92,Palo Alto,01.05.2016
1525,31:55.30,Angela Tooby,GBR,24.10.60,Roma,04.09.1987
1526,31:55.31,Wang Xueqin,CHN,01.01.91,Hefei,08.09.2011
1527,31:55.32,Hiromi Ominami,JPN,15.11.75,Tottori,04.06.2004
1528,31:55.34,Desi Jisa Mokonin,BRN,12.07.97,London,05.08.2017
1529,31:55.35,Maria Guida,ITA,23.01.66,Atlanta,27.07.1996
1530,31:55.41,Tirunesh Dibaba,ETH,01.10.85,Osaka,25.08.2007
1531,31:55.43,Winfridah Kebaso,KEN,16.04.85,Kobe,21.10.2006
1532,31:55.45A,Caroline Nyaga,KEN,10.07.93,Nairobi,27.05.2021
1533,31:55.46,Kaitlin Goodman,USA,31.01.87,Palo Alto,05.05.2017
1534,31:55.47,Natasha Wodak,CAN,17.12.81,London,05.08.2017
1534,31:55.47A,Ruth Chepngetich,KEN,08.08.94,Nairobi,09.04.2022
1536,31:55.48,Mao Ichiyama,JPN,29.05.97,Osaka,23.06.2017
1537,31:55.50A,Meselech Melkamu,ETH,19.04.85,Nairobi,31.07.2010
1538,31:55.51,Kerstin Preßler,GER,02.02.62,Dortmund,19.07.1990
1539,31:55.53,Meryem Erdogan,TUR,24.04.90,Marseille,05.06.2010
1540,31:55.54,Kayoko Fukushi,JPN,25.03.82,Guangzhou,21.11.2010
1541,31:55.55,Jill Hunter,GBR,14.10.66,Tokyo,27.08.1991
1542,31:55.56,Jessica Augusto,POR,08.11.81,Skopje,07.06.2014
1543,31:55.59,Kayoko Fukushi,JPN,25.03.82,Kobe,28.04.2002
1544,31:55.60,Valeriya Zinenko,UKR,06.11.95,München,15.08.2022
1545,31:55.61,Caroline Sang,USA,13,27.05.2022
1546,31:55.65,Clair Fearnley,AUS,07.03.75,Sydney,24.02.2000
1547,31:55.66,Fernanda Marques,POR,15.04.66,Helsinki,30.06.1992
1547,31:55.66,Cao Mojie,CHN,10.04.92,Shenyang,11.09.2013
1549,31:55.67,Chen Qingmei,CHN,04.04.63,Tokyo,08.10.1988
1549,31:55.67,Derartu Tulu,ETH,21.03.72,Barcelona,01.08.1992
1549,31:55.67,Ayumi Hagiwara,JPN,01.06.92,Incheon,27.09.2014
1552,31:55.68,Uta Pippig,GER,07.09.65,Tokyo,30.08.1991
1552,31:55.68,Gwen Jorgensen,USA,25.04.86,Palo Alto,30.03.2018
1554,31:55.69,Merima Denboba,ETH,21.08.74,Trento,31.05.2000
1554,31:55.69A,Joyce Chepkemoi,KEN,03.05.95,Nairobi,20.04.2022
1556,31:55.72,Elaina Tabb,USA,17.12.91,Palo Alto,02.05.2019
1557,31:55.73,Julia Mumbi,KEN,25.01.85,Kobe,13.10.2007
1558,31:55.76,Megumi Oshima,JPN,04.09.75,Fukushima,28.09.2002
1559,31:55.8,Iris Biba-Pöschl,GER,27.05.64,Ludwigshafen,30.04.1992
1559,31:55.8A,Vivian Cheruiyot,KEN,11.09.83,Nairobi,15.07.2011
1559,31:55.80,Jill Hunter,GBR,14.10.66,Helsinki,27.06.1990
1559,31:55.80,Susanna Sullivan,USA,13.05.90,San Juan Capistrano,04.03.2023
1563,31:55.81,Yuka Takashima,JPN,12.05.88,Abashiri,06.07.2014
1564,31:55.83,Natalya Popkova,RUS,21.09.88,Moskva,11.06.2012
1565,31:55.93,Karolina Szabo,HUN,17.11.61,Stuttgart,30.08.1986
1566,31:55.94,Kerryn McCann,AUS,02.05.67,Melbourne,06.12.1999
1567,31:55.95,Ana Dulce Félix,POR,23.10.82,Burjassot,13.04.2019
1568,31:55.97,Annette Sergent,FRA,17.11.62,Tokyo,27.08.1991
1568,31:55.97,Iris Biba-Pöschl,GER,27.05.64,Stockholm,26.06.1997
1570,31:55.99,Klara Kashapova,RUS,29.01.70,Helsinki,13.08.1994
1571,31:56.0A,Agnes Tirop,KEN,23.10.95,Nairobi,23.06.2017
1571,31:56.00,Colleen de Reuck,RSA,13.04.64,Cape Town,19.04.1996
1571,31:56.00,Kazue Ogoshi,JPN,02.03.81,Palo Alto,01.05.2005
1574,31:56.01,Lyubov Konyukhova,RUS,56,Kyiv,24.06.1984
1574,31:56.01,Harumi Hiroyama,JPN,02.09.68,Kanazawa,29.09.2001
1576,31:56.02,Anna Domoradskaya,UKR,17.11.53,Kyiv,24.06.1984
1577,31:56.07,Viktoriya Klimina,RUS,01.03.76,Tula,14.06.2005
1578,31:56.09,Sabrina Mockenhaupt,GER,06.12.80,Zeulenroda,05.05.2007
1579,31:56.1,Rakiya Maraoui-Quétier,FRA,12.09.67,Strasbourg,27.06.2000
1580,31:56.11,Rina Yamazaki,JPN,06.05.88,Yamaguchi,10.10.2014
1581,31:56.21,Rose Wanjiru,KEN,11.09.81,Yokohama,06.06.2003
1582,31:56.23,Rahab Ndungu,KEN,19.10.78,Watford,05.07.2003
1583,31:56.30,Maria Albertina Dias,POR,26.04.65,Leiria,06.04.1996
1584,31:56.33,Natalya Artyomova,RUS,05.01.63,Kyiv,02.08.1988
1585,31:56.35,Jenny Lund,AUS,11.07.61,Melbourne,10.12.1991
1586,31:56.36,Aniko Kalovics,HUN,13.05.77,Nyíregyháza,09.05.2004
1587,31:56.4A,Irene Cheptai,KEN,04.02.92,Nairobi,23.06.2017
1588,31:56.41,Winfridah Kebaso,KEN,16.04.85,Kushiro,17.06.2006
1589,31:56.42,Lucia Yisak,ETH,28.10.71,Tokyo,27.08.1991
1590,31:56.43,Sarah Pagano,USA,23.07.91,Palo Alto,03.05.2018
1591,31:56.45,Zhong Huandi,CHN,28.06.67,Tokyo,10.06.1994
1592,31:56.47,Zheng Guixia,CHN,24.06.73,Kanazawa,29.09.2001
1593,31:56.48,Ikumi Wakamatsu,JPN,22.06.74,Tokyo,10.06.2001
1593,31:56.48,Susanna Sullivan,USA,13.05.90,San Juan Capistrano,06.05.2022
1595,31:56.49,Agata Balsamo,ITA,11.10.70,Trento,31.05.2000
1596,31:56.52,Lynn Jennings,USA,01.07.60,Tokyo,27.08.1991
1596,31:56.52,Alice Wright,GBR,03.11.94,Palo Alto,02.05.2019
1598,31:56.56,Agata Balsamo,ITA,11.10.70,Lisboa,01.04.2000
1599,31:56.57,Medhin Beyene,ETH,05.04.02,Hengelo,08.06.2021
1600,31:56.59,Philes Ongori,KEN,19.07.86,Palo Alto,29.04.2007
1600,31:56.59,Katrina Coogan,USA,15.11.93,Irvine,13.05.2021
1602,31:56.61,Nora Leticia Rocha,MEX,18.12.67,Palo Alto,29.04.2007
1603,31:56.62,Inés Melchor,PER,30.08.86,Palo Alto,02.05.2015
1604,31:56.66,Svetlana Guskova,MDA,19.08.59,Leningrad,08.06.1986
1605,31:56.68,Marielle Hall,USA,28.01.92,Des Moines,21.06.2018
1606,31:56.69,Angela Tooby,GBR,24.10.60,Stuttgart,30.08.1986
1607,31:56.70,Pauline Kamulu,KEN,16.04.95,Fukagawa,07.07.2016
1608,31:56.72,Sally Kipyego,KEN,19.12.85,Palo Alto,29.04.2007
1609,31:56.74,Carole Rouillard,CAN,15.03.60,Tokyo,27.08.1991
1609,31:56.74,Alia Mohamed Saeed,UAE,18.05.91,Rio de Janeiro,12.08.2016
1611,31:56.77,Tegla Loroupe,KEN,09.05.73,Hechtel,19.07.1997
1611,31:56.77,Eyerusalem Kuma,ETH,04.11.81,Brazzaville,17.07.2004
1613,31:56.78,Franziska Moser-Rochat,SUI,17.08.66,Barakaldo,10.04.1999
1613,31:56.78,Nami Kurosawa,JPN,26.12.78,Kanazawa,29.09.2001
1615,31:56.80,Kerstin Preßler,GER,02.02.62,Roma,04.08.1987
1615,31:56.80,Liu Ruihuan,CHN,29.06.92,Shenyang,11.09.2013
1615,31:56.80,Jessica Judd,GBR,07.01.95,Tokyo,07.08.2021
1618,31:56.81,Mari Ozaki,JPN,16.07.75,Kobe,25.04.2004
1618,31:56.81,Yuka Takashima,JPN,12.05.88,Yamaguchi,10.10.2014
1620,31:56.84,Dominique Scott,RSA,24.06.92,Palo Alto,01.05.2016
1621,31:56.86,Rachel Cliff,CAN,01.04.88,Palo Alto,03.05.2018
1622,31:56.90,Helena Javornik,SLO,26.03.66,Athínai,12.04.2003
1622,31:56.90,Joanne Pavey,GBR,20.09.73,Watford,14.06.2008
1624,31:56.92,Yuki Mitsunobu,JPN,09.11.92,Abashiri,16.07.2015
1624,31:56.92,Tsehay Gemechu,ETH,12.12.98,Rabat,29.08.2019
1626,31:56.93,Akemi Matsuno,JPN,27.04.68,Beijing,27.09.1990
1627,31:56.94,Masako Chiba,JPN,18.07.76,Kitakyushu,08.05.1999
1627,31:56.94,Libbie Hickman,USA,17.02.65,Sydney,30.09.2000
1629,31:56.97,Yvonne Murray,GBR,04.10.64,Victoria,24.08.1994
1630,31:57.0,Galina Zakharova,RUS,07.09.56,Chelyabinsk,03.09.1982
1630,31:57.00,Yelena Vyazova,UKR,18.04.60,Leningrad,08.06.1986
1630,31:57.00,Deena Kastor,USA,14.02.73,Indianapolis,21.06.2007
1633,31:57.01,Olivia Pratt,USA,21.01.94,San Juan Capistrano,06.05.2022
1634,31:57.02,Masae Ueoka,JPN,06.10.72,Tokyo,05.10.1997
1634,31:57.02,Gunhild Haugen,NOR,01.06.72,München,06.08.2002
1634,31:57.02,Jane Wanjiku,KEN,14.06.79,Kushiro,17.06.2006
1634,31:57.02,Jessica Augusto,POR,08.11.81,Lisboa,29.03.2014
1638,31:57.03,Nadia Ejjafini,ITA,08.11.80,London,03.08.2012
1639,31:57.04,Dulce María Rodríguez,MEX,14.08.72,Palo Alto,29.04.2007
1640,31:57.10,Merima Denboba,ETH,21.08.74,Villeneuve d'Ascq,17.06.2001
1641,31:57.15,Marie-Louise Hamrin,SWE,19.04.57,Helsinki,17.08.1990
1642,31:57.19,Lynn Jennings,USA,01.07.60,Sacramento,16.06.1995
1643,31:57.23,Izumi Maki,JPN,10.12.68,Tokyo,27.08.1991
1643,31:57.23,Sabrina Mockenhaupt,GER,06.12.80,Oslo,04.06.2011
1643,31:57.23,Darya Maslova,KGZ,06.05.95,London,05.08.2017
1646,31:57.24,Delillah Asiago,KEN,24.02.72,Kobe,03.05.1992
1647,31:57.26,Amy Rudolph,USA,18.09.73,Palo Alto,29.04.2007
1648,31:57.35,Grace Kimanzi,KEN,01.03.92,Fukagawa,09.07.2015
1649,31:57.38,Jennifer Rhines,USA,01.07.74,Palo Alto,21.06.2002
1649,31:57.38,Alina Prokopyeva,RUS,16.08.85,Moskva,11.06.2012
1651,31:57.41,Sally Barsosio,KEN,21.03.78,Sydney,30.09.2000
1652,31:57.42,Sitora Khamidova,UZB,12.05.89,London,05.08.2017
1653,31:57.43,Maria Albertina Dias,POR,26.04.65,Villeneuve d'Ascq,17.06.1995
1654,31:57.44,Yukiko Akaba,JPN,18.10.79,Hiroshima,25.06.2009
1655,31:57.49,Aster Bacha,ETH,30.09.83,Villeneuve d'Ascq,17.06.2001
1656,31:57.50,Megumi Seike,JPN,26.02.87,Kobe,13.10.2007
1657,31:57.54,Irene Kwambai,KEN,25.10.78,Brazzaville,17.07.2004
1658,31:57.56,Anne Audain,NZL,01.11.55,Auckland,17.03.1987
1658,31:57.56,Päivi Tikkanen,FIN,19.01.60,Helsinki,27.06.1990
1658,31:57.56,Chelsea Blaase,USA,10.04.94,Palo Alto,03.05.2018
1661,31:57.58,Hiromi Ominami,JPN,15.11.75,Kobe,25.04.2004
1662,31:57.64,Sylvia Mosqueda,USA,08.04.66,Walnut,17.04.2004
1663,31:57.66,Rose Wanjiru,KEN,11.09.81,Kumagaya,19.05.2018
1664,31:57.67,Olivera Jevtic,SRB,24.07.77,Sevilla,26.08.1999
1665,31:57.71,Irina Mikitenko,GER,23.08.72,Menden,03.05.2008
1666,31:57.72,Molly Grabill,USA,31.08.92,San Juan Capistrano,06.03.2022
1667,31:57.76,Makiko Kawashima,JPN,05.08.77,Okayama,27.09.2003
1668,31:57.77,Takako Kotorida,JPN,02.04.77,Kobe,28.04.2002
1668,31:57.77,Sitora Hamidova,UZB,12.05.89,Rio de Janeiro,12.08.2016
1670,31:57.8A,Sally Kipyego,KEN,19.12.85,Nairobi,15.07.2011
1670,31:57.80,Svetlana Guskova,MDA,19.08.59,Moskva,09.06.1985
1672,31:57.81,Momoka Kawaguchi,JPN,28.06.98,Kyoto,10.12.2022
1673,31:57.82,Ayuko Suzuki,JPN,08.10.91,Yamaguchi,22.06.2018
1674,31:57.83,Lynn Jennings,USA,01.07.60,Eugene,16.06.1993
1675,31:57.84,Izumi Maki,JPN,10.12.68,Oslo,06.07.1991
1676,31:57.85,Yelena Samokhvalova,RUS,21.11.80,Helsinki,06.08.2005
1676,31:57.85,Sula Utura,ETH,08.02.90,Hengelo,17.06.2015
1676,31:57.85,Carrie Dimoff,USA,31.05.83,Palo Alto,30.03.2018
1676,31:57.85A,Alice Nawowuna,KEN,02.01.94,Nairobi,09.04.2022
1680,31:57.87,Marleen Renders,BEL,24.12.68,Hechtel,19.07.1997
1681,31:57.90,Claudia Lokar,GER,09.02.64,Minden,09.08.1995
1682,31:57.91,Mao Ichiyama,JPN,29.05.97,Palo Alto,03.05.2018
1683,31:57.92,Moeno Nakamura,JPN,21.03.90,Abashiri,11.07.2016
1684,31:57.94,Hiromi Masudo,JPN,18.07.76,Fukuoka,10.05.1997
1684,31:57.94,Sara Slattery,USA,02.10.81,Helsinki,26.07.2006
1686,31:57.95,Wei Li,CHN,29.06.72,Nanjing,08.05.1996
1686,31:57.95,Kaori Morita,JPN,19.09.95,Yamaguchi,08.12.2018
1686,31:57.95,Zeineba Yimer,ETH,17.06.98,Rabat,29.08.2019
1689,31:57.97,Juliet Chekwel,UGA,25.05.90,Gold Coast,09.04.2018
1690,31:57.98,Katie McGregor,USA,02.09.77,Palo Alto,02.05.2003
1690,31:57.98,Derebe Alemu,ETH,05.06.83,Barakaldo,10.07.2004
1692,31:57.99,Naoko Takahashi,JPN,06.05.72,Naruto,12.06.1998
1692,31:57.99,Diane Nukuri,BDI,01.12.84,Palo Alto,01.05.2016
1694,31:58.00,Jessica Andrews,GBR,01.10.92,London,21.05.2016
1695,31:58.05,Mari Ozaki,JPN,16.07.75,Kobe,25.04.1999
1696,31:58.08,Benita Willis,AUS,06.05.79,Melbourne,21.03.2006
1697,31:58.14,Elva Dryer,USA,26.09.71,Sacramento,16.07.2004
1698,31:58.17,Kaede Hagitani,JPN,10.10.00,Fukagawa,22.06.2022
1699,31:58.21,Philes Ongori,KEN,19.07.86,Yamagata,26.09.2008
1700,31:58.23,Gebeyanesh Ayele,ETH,01.05.95,Hengelo,10.06.2017
1701,31:58.24,Carolyne Jepkosgei,KEN,91,Tel Aviv,24.04.2019
1702,31:58.25,Marie-Louise Hamrin,SWE,19.04.57,Split,31.08.1990
