Place,Time,Athlete,Country,Date of Birth,City,Event Date
4485,1:45.41,Noah Kibet,KEN,12.04.04,Eugene,20.07.2022
4485,1:45.41,Isaiah Harris,USA,18.10.96,Westwood,27.05.2023
4531,1:45.42,James Robinson,USA,27.08.54,Stockholm,08.07.1981
4531,1:45.42,Garry Cook,GBR,10.01.58,Budapest,29.07.1981
4531,1:45.42,Agberto Conceiço Guimarães,BRA,18.08.57,Lausanne,14.07.1982
4531,1:45.42,Ryszard Ostrowski,POL,06.02.61,Poznan,15.06.1985
4531,1:45.42,Peter Elliott,GBR,09.10.62,Edinburgh,31.07.1986
4531,1:45.42,Saïd Aouita,MAR,02.11.59,Budapest,12.08.1988
4531,1:45.42,Moussa Fall,SEN,28.08.63,Grosseto,10.08.1989
4531,1:45.42,David Sharpe,GBR,08.07.67,London,20.07.1990
4531,1:45.42,Paul Ereng,KEN,22.08.67,Tokyo,26.08.1991
4531,1:45.42,Tor-Øyvind Ødegård,NOR,28.02.69,Athínai,05.08.1997
4531,1:45.42,Benjamin Kipkurui,KEN,28.12.80,Arnhem,10.07.1999
4531,1:45.42,Robert Kibsubai Chirchir,KEN,26.11.72,Köln,08.08.1999
4531,1:45.42,Patrick Konchellah,KEN,20.04.68,Praha,05.06.2000
4531,1:45.42,Nicolas Aïssat,FRA,24.07.80,Castres,06.08.2003
4531,1:45.42,Juan de Dios,Jurado,ESP,2rA Huelva,20.06.2006
4531,1:45.42,Abubaker Kaki Khamis,SUD,21.06.89,Ad-Dawhah,11.05.2007
4531,1:45.42,Dmitrijs Milkevics,LAT,06.12.81,Rieti,09.09.2007
4531,1:45.42,Nadjim Manseur,ALG,08.06.88,Athínai,13.07.2008
4531,1:45.42,Ayanleh Souleiman,DJI,03.12.92,Göteborg,15.06.2013
4531,1:45.42,Lutimar Abreu Paes,BRA,14.12.88,Rio de Janeiro,15.05.2016
4531,1:45.42,Jacob Rozani,RSA,24.01.88,Lignano Sabbiadoro,13.07.2016
4531,1:45.42,Mark English,IRL,18.03.93,Stockholm,18.06.2017
4531,1:45.42,Jake Wightman,GBR,11.07.94,London,09.07.2017
4531,1:45.42,Marc Reuther,GER,23.06.96,Hengelo,03.06.2018
4531,1:45.42,Mateusz Borkowski,POL,02.04.97,Berlin,11.08.2018
4531,1:45.42,Brannon Kidder,USA,18.11.93,Des Moines,26.07.2019
4531,1:45.42,Oussama Nabil,MAR,18.02.96,Rabat,28.08.2019
4531,1:45.42,Andreas Kramer,SWE,13.04.97,Stockholm,30.06.2022
4531,1:45.42,Emmanuel Wanyonyi,KEN,01.08.04,Eugene,21.07.2022
4531,1:45.42,Benjamin Robert,FRA,04.11.98,München,21.08.2022
4561,1:45.43,Mike Boit,KEN,06.01.49,Westwood,10.05.1981
4561,1:45.43,Joaquim Cruz,BRA,12.03.63,Helsinki,06.07.1983
4561,1:45.43,Ahmed Belkessam,ALG,27.03.62,Bologna,18.07.1990
4561,1:45.43,Johnny Gray,USA,19.06.60,Zürich,15.08.1990
4561,1:45.43,José Luis Barbosa,BRA,27.05.61,Köln,19.08.1990
4561,1:45.43,Sammy Kibet Langat,KEN,24.01.70,Durban,27.06.1993
4561,1:45.43,Andrea Giocondi,ITA,17.01.69,Roma,08.06.1994
4561,1:45.43,Vebjørn Rodal,NOR,16.09.72,Monaco,16.08.1997
4561,1:45.43,Japheth Kimutai,KEN,20.12.78,Chemnitz,20.05.1998
4561,1:45.43,Andrea Longo,ITA,26.06.75,Padova,27.08.2000
4561,1:45.43,William Yiampoy,KEN,17.05.74,Thessaloníki,30.08.2000
4561,1:45.43,Hezekiél Sepeng,RSA,30.06.74,Poznan,08.06.2001
4561,1:45.43,Henry Rotich,KEN,05.12.81,Lappeenranta,15.07.2001
4561,1:45.43,Nicholas Wachira,KEN,19.11.82,Ostrava,12.06.2002
4561,1:45.43,Hezekiél Sepeng,RSA,30.06.74,Roma,12.07.2002
4561,1:45.43,Nicolas Aïssat,FRA,24.07.80,Zürich,15.08.2003
4561,1:45.43,Andrea Longo,ITA,26.06.75,Saint-Denis,31.08.2003
4561,1:45.43,David Krummenacker,USA,24.05.75,Eugene,04.06.2005
4561,1:45.43,Sherridan Kirk,TTO,11.02.81,Sacramento,11.06.2005
4561,1:45.43,Djabir Said-Guerni,ALG,29.03.77,Berlin,04.09.2005
4561,1:45.43,Gilbert Kipchoge,KEN,04.05.83,Neerpelt,05.06.2006
4561,1:45.43,Dmitrijs Milkevics,LAT,06.12.81,Zhukovskiy,24.06.2006
4561,1:45.43,Ismael Kombich,KEN,16.10.85,Firenze,20.05.2007
4561,1:45.43A,Ismael Kombich,KEN,16.10.85,Nairobi,04.07.2008
4561,1:45.43,David Torrence,USA,26.11.85,Eagle Rock,21.05.2011
4561,1:45.43,Michael Rutt,USA,28.10.87,Des Moines,21.06.2013
4561,1:45.43,Jeremiah Mutai,KEN,27.12.92,Ostrava,27.06.2013
4561,1:45.43,Abdulrahman Musaeb Bala,QAT,19.03.89,Moskva,11.08.2013
4561,1:45.43,Edwin Kiplagat Melly,KEN,23.04.94,Huelva,03.06.2016
4561,1:45.43,Timothy Kitum,KEN,20.11.94,Heusden-Zolder,16.07.2016
4561,1:45.43,Pierre-Ambroise Bosse,FRA,11.05.92,Monaco,12.07.2019
4561,1:45.43A,Kipngetich Ngeno,KEN,17.08.00,Nairobi,21.08.2019
4561,1:45.43A,Kipngetich Ngeno,KEN,17.08.00,Nairobi,22.08.2019
4561,1:45.43,Abel Kipsang,KEN,22.11.96,Rabat,28.08.2019
4561,1:45.43,Bryce Hoppel,USA,05.09.97,Lawrence,30.04.2021
4561,1:45.43,Collins Kipruto,KEN,12.04.94,Huelva,03.06.2021
4561,1:45.43,Brannon Kidder,USA,18.11.93,Renton,02.07.2021
4561,1:45.43,Ben Pattison,GBR,15.12.01,Birmingham,14.05.2022
4561,1:45.43,Collins Kipruto,KEN,12.04.94,Leverkusen,28.08.2022
4561,1:45.43,Abubaker Haydar Abdalla,QAT,28.08.96,Rovereto,30.08.2022
4601,1:45.44,Willi Wülbeck,FRG,18.12.54,Durham,19.07.1975
4601,1:45.44,Steve Ovett,GBR,09.10.55,Montréal,25.07.1976
4601,1:45.44,Aleksey Litvinov,RUS,31.05.59,Kyiv,27.07.1982
4601,1:45.44,William Wuyke,VEN,21.05.58,London,24.07.1983
4601,1:45.44,Detlef Wagenknecht,GDR,03.01.59,Erfurt,01.06.1984
4601,1:45.44,Earl Jones,USA,17.07.64,Los Angeles,04.08.1984
4601,1:45.44,Peter Elliott,GBR,09.10.62,Sevilla,01.06.1988
4601,1:45.44,Andrey Sudnik,BLR,11.03.67,Zürich,17.08.1988
4601,1:45.44,Neil Horsfield,GBR,07.12.66,Wrexham,28.07.1990
4601,1:45.44,Tomás de Teresa,ESP,05.09.68,Oslo,06.07.1991
4601,1:45.44,Piotr Piekarski,POL,10.04.64,Tokyo,27.08.1991
4601,1:45.44,Kennedy Osei,GHA,21.10.66,Lindau,31.07.1994
4601,1:45.44,Clive Terrelonge,JAM,30.06.69,Roma,08.06.1995
4601,1:45.44,Bruno Konczylo,FRA,26.08.68,Dreux,29.06.1995
4601,1:45.44,Arthémon Hatungimana,BDI,21.01.74,Paris,23.07.1995
4601,1:45.44,David Lelei,KEN,10.05.71,Bratislava,10.06.1997
4601,1:45.44,Ivan Komar,BLR,18.03.70,Sopot,14.06.1997
4601,1:45.44,Vebjørn Rodal,NOR,16.09.72,Overhalla,19.07.1997
4601,1:45.44,Brahim Lahlafi,MAR,15.04.68,Nice,16.07.1998
4601,1:45.44,Grant Cremer,AUS,09.06.78,Lappeenranta,25.07.1999
4601,1:45.44,Frederick Onyancha,KEN,25.12.69,Zürich,11.08.2000
4601,1:45.44,Hezekiél Sepeng,RSA,30.06.74,Hengelo,04.06.2001
4601,1:45.44,Glody Dube,BOT,02.07.78,Helsinki,14.06.2001
4601,1:45.44,David Krummenacker,USA,24.05.75,Zürich,17.08.2001
4601,1:45.44,Yuriy Borzakovskiy,RUS,12.04.81,Monaco,19.07.2002
4601,1:45.44,Arthémon Hatungimana,BDI,21.01.74,Castres,06.08.2003
4601,1:45.44,Youssef Saad Kamel,BRN,29.03.83,Milano,02.06.2004
4601,1:45.44,Jean-Patrick Nduwimana,BDI,09.05.78,Rovereto,08.09.2004
4601,1:45.44,Amine Laâlou,MAR,13.05.82,Roma,08.07.2005
4601,1:45.44,Justus Koech,KEN,19.03.80,Lausanne,11.07.2006
4601,1:45.44,Abraham Chepkirwok,UGA,18.11.88,Heusden-Zolder,22.07.2006
4601,1:45.44,Gary Reed,CAN,25.10.81,Burnaby,21.06.2008
4601,1:45.44,Mohammed Moustaoui,MAR,02.04.85,Tangier,12.07.2009
4601,1:45.44,Belal Mansoor,Ali,BRN,1 Aleppo,20.09.2010
4601,1:45.44,Reuben Bett,KEN,06.11.84,Naimette-Xhovémont,05.07.2012
4601,1:45.44,André Olivier,RSA,29.12.89,London,07.08.2012
4601,1:45.44,Alex Rowe,AUS,08.07.92,Oordegem,06.07.2013
4601,1:45.44,Eric Sowinski,USA,21.12.89,Székesfehérvár,18.07.2016
4601,1:45.44,Mohamed Amine Benferar,ALG,16.02.91,Ad-Dawhah,05.05.2017
4601,1:45.44,Marcin Lewandowski,POL,13.06.87,Bellinzona,18.07.2017
4601,1:45.44,Elliot Giles,GBR,26.05.94,Birmingham,20.08.2017
4601,1:45.44,Abdelatif El Guesse,MAR,27.02.93,Rabat,27.06.2021
4601,1:45.44,Djamel Sedjati,ALG,03.05.99,Eugene,21.07.2022
4644,1:45.45,Andreas Busse,GDR,06.05.59,Ostrava,07.06.1978
4644,1:45.45,James Maina,Boi,KEN,2 Brisbane,07.10.1982
4644,1:45.45,Hans-Peter Ferner,FRG,06.06.56,Lausanne,10.07.1984
4644,1:45.45,Moussa Fall,SEN,28.08.63,Oslo,27.06.1985
4644,1:45.45,Philippe Collard,FRA,26.02.60,Bratislava,14.06.1986
4644,1:45.45,Ousmane Diarra,SEN,10.02.64,Caorle,15.07.1990
4644,1:45.45,Paul Ruto,KEN,03.11.60,Lappeenranta,09.07.1991
4644,1:45.45,Terril Davis,USA,21.04.68,Ingolstadt,19.07.1992
4644,1:45.45,Vebjørn Rodal,NOR,16.09.72,Lillehammer,20.08.1995
4644,1:45.45,David Kiptoo Singoei,KEN,26.06.65,Eugene,26.05.1996
4644,1:45.45,Peter Biwott,KEN,22.08.76,Zagreb,21.06.1996
4644,1:45.45A,Benson Koech,KEN,10.11.74,Nairobi,29.06.1996
4644,1:45.45,David Matthews,IRL,09.04.74,Lappeenranta,14.07.1996
4644,1:45.45,Benyounès Lahlou,MAR,03.11.64,Hengelo,31.05.1997
4644,1:45.45,Peter Biwott,KEN,22.08.76,Praha,10.06.1997
4644,1:45.45,Vincent Malakwen,KEN,19.07.74,Bratislava,10.06.1997
4644,1:45.45,Philip Kibitok,KEN,23.03.71,Hechtel,19.07.1997
4644,1:45.45,Shaun Farrell,NZL,05.03.75,Sydney,28.02.1998
4644,1:45.45,Joel Marwa,KEN,30.08.74,Leiden,13.06.1998
4644,1:45.45,Joel Marwa,KEN,30.08.74,Leverkusen,09.08.1998
4644,1:45.45,Nico Motchebon,GER,13.11.69,Zürich,12.08.1998
4644,1:45.45,Arthémon Hatungimana,BDI,21.01.74,San Sebastián,20.08.2002
4644,1:45.45,Rizak Dirshe,SWE,05.01.72,Cuxhaven,19.07.2003
4644,1:45.45,Florent Lacasse,FRA,21.01.81,Rieti,07.09.2003
4644,1:45.45,Florent Lacasse,FRA,21.01.81,Bergen,11.06.2004
4644,1:45.45, Ismail,SUD,10.09.84,Athínai,26.08.2004
4644,1:45.45, Ismail,SUD,10.09.84,Rieti,05.09.2004
4644,1:45.45,Gary Reed,CAN,25.10.81,Helsinki,25.07.2005
4644,1:45.45,William Yiampoy,KEN,17.05.74,Bruxelles,26.08.2005
4644,1:45.45,Joseph Mutua Mwengi,KEN,10.12.78,Naimette-Xhovémont,19.07.2006
4644,1:45.45,Salem Amer Al-Badri,QAT,12.12.85,Heusden-Zolder,22.07.2006
4644,1:45.45,Yuriy Borzakovskiy,RUS,12.04.81,Tula,01.08.2007
4644,1:45.45,Khadevis Robinson,USA,19.07.76,Osaka,31.08.2007
4644,1:45.45,Abraham Chepkirwok,UGA,18.11.88,Oslo,06.06.2008
4644,1:45.45,Sajjad Moradi,IRI,30.03.83,Guangzhou,25.11.2010
4644,1:45.45,Job Kinyor,KEN,02.09.90,Metz,27.06.2011
4644,1:45.45,Alfred Kirwa Yego,KEN,28.11.86,Lausanne,30.06.2011
4644,1:45.45,Brian Gagnon,USA,08.05.87,Des Moines,21.06.2013
4644,1:45.45,Felix Kitur,KEN,17.04.87,Ninove,27.07.2013
4644,1:45.45,Brandon Johnson,USA,06.03.85,Bruxelles,06.09.2013
4644,1:45.45,Alfred Kipketer,KEN,26.12.96,Beijing,20.05.2015
4644,1:45.45,Amel Tuka,BIH,09.01.91,Bruxelles,11.09.2015
4644,1:45.45,Adam Kszczot,POL,02.09.89,Shanghai,13.05.2017
4644,1:45.45,Kyle Langford,GBR,02.02.96,London,09.07.2017
4644,1:45.45A,Noah Kibet,KEN,12.04.04,Nairobi,03.07.2021
4644,1:45.45,Bryce Hoppel,USA,05.09.97,Gateshead,13.07.2021
4644,1:45.45,Catalin Tecuceanu,ROU,09.09.99,Chorzów,05.09.2021
4644,1:45.45,Ben Pattison,GBR,15.12.01,Rehlingen,28.05.2023
4692,1:45.46A,Thomas Farrell,USA,18.01.44,Ciudad de México,15.10.1968
4692,1:45.46,Willi Wülbeck,FRG,18.12.54,Köln,22.06.1977
4692,1:45.46,Detlef Wagenknecht,GDR,03.01.59,Berlin,03.06.1983
4692,1:45.46,Agberto Conceiço Guimarães,BRA,18.08.57,Helsinki,09.08.1983
4692,1:45.46,Detlef Wagenknecht,GDR,03.01.59,Dresden,19.05.1984
4692,1:45.46,William Wuyke,VEN,21.05.58,Vught,03.08.1986
4692,1:45.46,Gert Kilbert,SUI,21.09.65,Zürich,19.08.1987
4692,1:45.46,Robert Kibet,KEN,15.12.65,La Coruña,25.07.1989
4692,1:45.46,Mark Everett,USA,02.09.68,Athens GA,19.05.1990
4692,1:45.46,Robert Kibet,KEN,15.12.65,Oslo,06.07.1991
4692,1:45.46,Wilson Kipketer,KEN,12.12.70,Lappeenranta,27.07.1993
4692,1:45.46,Fermin Cacho,ESP,16.02.69,Monaco,07.08.1993
4692,1:45.46,Hezekiél Sepeng,RSA,30.06.74,Stuttgart,15.08.1993
4692,1:45.46,Kennedy Osei,GHA,21.10.66,Rhede,29.07.1994
4692,1:45.46,Mahjoub Haïda,MAR,01.07.70,Rhede,24.05.1996
4692,1:45.46,Sammy Kibet Langat,KEN,24.01.70,Parma,17.06.1996
4692,1:45.46,Philip Kibitok,KEN,23.03.71,Milano,07.09.1996
4692,1:45.46,Benson Koech,KEN,10.11.74,Lausanne,02.07.1997
4692,1:45.46,David Matthews,IRL,09.04.74,Rieti,03.09.1997
4692,1:45.46,Norberto Téllez,CUB,22.01.72,Lisboa,20.06.1998
4692,1:45.46,James McIlroy,IRL,30.12.76,Budapest,23.08.1998
4692,1:45.46,Mbulaeni Mulaudzi,RSA,08.09.80,Stockholm,17.07.2001
4692,1:45.46A,Hezekiél Sepeng,RSA,30.06.74,Cape Town,19.04.2002
4692,1:45.46,Dmitriy Bogdanov,RUS,11.04.79,Ostrava,12.06.2003
4692,1:45.46,Bryan Woodward,USA,03.08.74,Budapest,08.08.2003
4692,1:45.46,Arthémon Hatungimana,BDI,21.01.74,Heusden-Zolder,31.07.2004
4692,1:45.46,Dmitrijs Milkevics,LAT,06.12.81,Lausanne,11.07.2006
4692,1:45.46,Wilfred Bungei,KEN,24.07.80,Hengelo,26.05.2007
4692,1:45.46,Gary Reed,CAN,25.10.81,Eugene,10.06.2007
4692,1:45.46,Yuriy Borzakovskiy,RUS,12.04.81,Bruxelles,14.09.2007
4692,1:45.46,Alfred Kirwa Yego,KEN,28.11.86,New York City,12.06.2010
4692,1:45.46,Belal Mansoor,Ali,BRN,8 Monaco,22.07.2010
4692,1:45.46,Amine El Manaoui,MAR,20.11.91,Milano,18.09.2011
4692,1:45.46,Jakub Holusa,CZE,20.02.88,Roma,31.05.2012
4692,1:45.46,Michael Rimmer,GBR,03.02.86,London,26.07.2013
4692,1:45.46,Marcin Lewandowski,POL,13.06.87,Hengelo,24.05.2015
4692,1:45.46,Abdelatif El Guesse,MAR,27.02.93,Oordegem,27.05.2017
4692,1:45.46,Elliot Giles,GBR,26.05.94,Sollentuna,10.08.2020
4692,1:45.46,Elliot Giles,GBR,26.05.94,Eugene,21.08.2021
4692,1:45.46,Riad El Chenini,TUN,25.03.97,Oran,03.07.2022
4692,1:45.46,Wes Ferguson,USA,1,27.05.2023
4733,1:45.47,Willi Wülbeck,FRG,18.12.54,Düsseldorf,02.09.1977
4733,1:45.47,James Robinson,USA,27.08.54,Westwood,10.06.1978
4733,1:45.47,James Robinson,USA,27.08.54,Köln,10.08.1980
4733,1:45.47,Joel N'getich,KEN,02.06.55,Lausanne,14.07.1981
4733,1:45.47,Chris McGeorge,GBR,13.01.62,Koblenz,31.08.1983
4733,1:45.47A,Stanley Redwine,USA,10.04.61,San José,27.06.1987
4733,1:45.47,Mike Okot,UGA,25.12.58,Kvarnsveden,19.06.1988
4733,1:45.47,Ocky Clark,USA,14.11.60,Indianapolis,18.07.1988
4733,1:45.47,Dieudonné Kwizera,BDI,06.06.67,Nice,10.07.1989
4733,1:45.47,Brian Whittle,GBR,24.04.64,London,20.07.1990
4733,1:45.47,Markus Trinkler,SUI,11.12.62,Küssnacht,20.08.1990
4733,1:45.47,Mark Everett,USA,02.09.68,Berlin,23.06.1991
4733,1:45.47,Charles Nkazamyampi,BDI,01.11.64,Nice,15.07.1992
4733,1:45.47,Arthémon Hatungimana,BDI,21.01.74,Paris,21.07.1995
4733,1:45.47,Bernard Kisulu Musyoka,KEN,06.12.74,Hechtel,22.07.1995
4733,1:45.47,Atle Douglas,NOR,09.06.68,Oslo,05.07.1996
4733,1:45.47,Gert-Jan Liefers,NED,26.09.78,Leiden,13.06.1998
4733,1:45.47,Johnny Gray,USA,19.06.60,New Orleans,21.06.1998
4733,1:45.47,André Bucher,SUI,19.10.76,Hengelo,30.05.1999
4733,1:45.47,Bram Som,NED,20.02.80,Arnhem,04.07.2001
4733,1:45.47,Djabir Said-Guerni,ALG,29.03.77,Torino,06.06.2003
4733,1:45.47,Japheth Kimutai,KEN,20.12.78,Rehlingen,09.06.2003
4733,1:45.47,Wilfred Bungei,KEN,24.07.80,Ad-Dawhah,14.05.2004
4733,1:45.47,Samuel Mwera,TAN,03.06.85,Rovereto,08.09.2004
4733,1:45.47,Dmitriy Bogdanov,RUS,11.04.79,Rovereto,31.08.2005
4733,1:45.47,William Yiampoy,KEN,17.05.74,Shanghai,17.09.2005
4733,1:45.47,Michael Rimmer,GBR,03.02.86,Watford,10.06.2006
4733,1:45.47,Ashraf Tadili,CAN,08.07.80,Helsinki,26.07.2006
4733,1:45.47,Jonathan Johnson,USA,05.03.82,Lignano Sabbiadoro,15.07.2007
4733,1:45.47,Kléberson Davide,BRA,20.07.85,Rio de Janeiro,28.07.2007
4733,1:45.47,Christian Smith,USA,31.10.83,Eugene,30.06.2008
4733,1:45.47,Maciej Leszczynski,POL,23.09.64,Hengelo,29.05.2011
4733,1:45.47,Ivan Tukhtachev,RUS,11.06.85,Zhukovskiy,03.07.2011
4733,1:45.47,Marcin Lewandowski,POL,13.06.87,Birmingham,10.07.2011
4733,1:45.47,Nicholas Kipkoech,KEN,22.10.92,Milano,18.09.2011
4733,1:45.47,Elijah Greer,USA,24.10.90,Lignano Sabbiadoro,17.07.2012
4733,1:45.47,Kléberson Davide,BRA,20.07.85,São Paulo,07.04.2013
4733,1:45.47,Job Kinyor,KEN,02.09.90,Eugene,01.06.2013
4733,1:45.47,Samir Jamaa,MAR,09.02.80,Mersin,29.06.2013
4733,1:45.47A,Cornelius Kiplangat,KEN,21.12.92,Nairobi,13.07.2013
4733,1:45.47,Michael Rimmer,GBR,03.02.86,Moskva,10.08.2013
4733,1:45.47,Pierre-Ambroise Bosse,FRA,11.05.92,Reims,13.07.2014
4733,1:45.47,Michael Rutt,USA,28.10.87,Eugene,26.06.2015
4733,1:45.47,Duane Solomon,USA,28.12.84,Norwalk,16.04.2016
4733,1:45.47,Cornelius Tuwei,KEN,14.05.93,Karlstad,25.07.2018
4733,1:45.47,Álvaro de Arriba,ESP,02.06.94,Padova,02.09.2018
4733,1:45.47,Wesley Vázquez,PUR,27.03.94,Ad-Dawhah,28.09.2019
4733,1:45.47,Wesley Vázquez,PUR,27.03.94,Chorzów,06.09.2020
4733,1:45.47,Kameron Jones,USA,12.11.97,Raleigh,15.05.2021
4733,1:45.47,Jake Wightman,GBR,11.07.94,Ostrava,19.05.2021
4733,1:45.47,Mohamed Ali Gouaned,ALG,05.07.02,Ad-Dawhah,28.05.2021
4733,1:45.47,Eric Sowinski,USA,21.12.89,Eugene,18.06.2021
4733,1:45.47,Emmanuel Wanyonyi,KEN,01.08.04,Rabat,05.06.2022
4786,1:45.48,Mike Boit,KEN,06.01.49,Stockholm,02.07.1974
4786,1:45.48,Detlef Wagenknecht,GDR,03.01.59,Cottbus,26.06.1982
4786,1:45.48,José Luis Barbosa,BRA,27.05.61,London,14.07.1985
4786,1:45.48,Stanley Redwine,USA,10.04.61,Berlin,21.08.1987
4786,1:45.48,Faouzi Lahbi,MAR,02.03.58,Hengelo,13.08.1989
4786,1:45.48,Ocky Clark,USA,14.11.60,Zürich,16.08.1989
4786,1:45.48,Wilson Kipketer,KEN,12.12.70,Lahti,05.06.1994
4786,1:45.48,Kipkemboi Lagat,KEN,25.03.68,Roma,08.06.1995
4786,1:45.48,José Parilla,USA,31.03.72,Stockholm,10.07.1995
4786,1:45.48,Robert Kibsubai Chirchir,KEN,26.11.72,Lindau,28.07.1995
4786,1:45.48,Patrick Konchellah,KEN,20.04.68,Padova,08.06.1997
4786,1:45.48,Nico Motchebon,GER,13.11.69,Oslo,30.06.1999
4786,1:45.48,Nils Schumann,GER,20.05.78,Erfurt,04.07.1999
4786,1:45.48,David Krummenacker,USA,24.05.75,London,07.08.1999
4786,1:45.48,Ashraf Tadili,CAN,08.07.80,Edmonton,23.06.2001
4786,1:45.48,Rui Silva,POR,03.08.77,Madrid,19.07.2003
4786,1:45.48,Hezekiél Sepeng,RSA,30.06.74,Cuxhaven,26.06.2004
4786,1:45.48,Manuel Olmedo,ESP,17.05.83,Sevilla,04.06.2005
4786,1:45.48,Alfred Kirwa Yego,KEN,28.11.86,Oslo,02.06.2006
4786,1:45.48,Nabil Madi,ALG,09.06.81,El Djezair,22.06.2006
4786,1:45.48,Sajjad Moradi,IRI,30.03.83,El Djezair,29.05.2008
4786,1:45.48,Nadjim Manseur,ALG,08.06.88,Lausanne,02.09.2008
4786,1:45.48,Jeffrey Riseley,AUS,11.11.86,Ostrava,17.06.2009
4786,1:45.48,Richard Kiplagat,KEN,03.07.84,Ad-Dawhah,06.05.2011
4786,1:45.48,Andreas Bube,DEN,13.07.87,Daegu,28.08.2011
4786,1:45.48,Ilham Tanui Özbilen,TUR,05.03.90,Königs Wusterhausen,09.09.2011
4786,1:45.48,Adam Kszczot,POL,02.09.89,Warszawa,20.09.2011
4786,1:45.48,Anthony Chemut,KEN,17.12.92,Rabat,09.06.2013
4786,1:45.48,Adam Kszczot,POL,02.09.89,Szczecin,07.06.2014
4786,1:45.48,David Rudisha,KEN,17.12.88,Glasgow,31.07.2014
4786,1:45.48,Robin Schembera,GER,01.10.88,Hengelo,24.05.2015
4786,1:45.48A,Timothy Sein,KEN,01.02.88,Nairobi,28.05.2016
4786,1:45.48,Brandon McBride,CAN,15.06.94,Eugene,08.06.2016
4786,1:45.48,Charles Jock,USA,23.11.89,Eugene,04.07.2016
4786,1:45.48,Ayanleh Souleiman,DJI,03.12.92,Rio de Janeiro,12.08.2016
4786,1:45.48,Eric Sowinski,USA,21.12.89,Sacramento,23.06.2017
4786,1:45.48,Ferguson Cheruiyot,KEN,30.11.89,Monaco,14.08.2020
4786,1:45.48,Amel Tuka,BIH,09.01.91,Tokyo,31.07.2021
4786,1:45.48,Ferguson Cheruiyot,KEN,30.11.89,Lausanne,26.08.2021
4786,1:45.48,Kacper Lewalski,POL,07.05.03,Chorzów,05.06.2022
4786,1:45.48,Elias Ngeny,KEN,04.05.96,Rovereto,30.08.2022
4827,1:45.49,Yevgeniy Arzhanov,UKR,22.04.48,Zürich,06.07.1973
4827,1:45.49,Filbert Bayi,TAN,23.06.53,Christchurch,24.01.1975
4827,1:45.49,John Walker,NZL,12.01.52,Byrkjelo,04.07.1982
4827,1:45.49,Harald Schmid,FRG,29.09.57,Fürth,21.05.1983
4827,1:45.49,Peter Elliott,GBR,09.10.62,Edinburgh,29.05.1983
4827,1:45.49,Peter Elliott,GBR,09.10.62,Los Angeles,04.08.1984
4827,1:45.49,Eugene Sanders,USA,25.03.60,Indianapolis,16.06.1985
4827,1:45.49,Rob Druppers,NED,29.04.62,Hengelo,19.07.1987
4827,1:45.49,Ocky Clark,USA,14.11.60,Nice,10.07.1989
4827,1:45.49,Stephen Ole Marai,KEN,11.11.62,Zürich,15.08.1990
4827,1:45.49,Wilson Kipketer,KEN,12.12.70,Belfast,19.06.1993
4827,1:45.49,Rich Kenah,USA,04.08.70,Oslo,21.07.1995
4827,1:45.49,Andrea Giocondi,ITA,17.01.69,Zürich,16.08.1995
4827,1:45.49A,Vincent Malakwen,KEN,19.07.74,Nairobi,29.06.1996
4827,1:45.49,Johan Botha,RSA,10.01.74,Hengelo,01.06.1998
4827,1:45.49,Hezekiél Sepeng,RSA,30.06.74,Bratislava,09.06.1998
4827,1:45.49A,Joseph Mutua Mwengi,KEN,10.12.78,Nairobi,21.07.2000
4827,1:45.49,Johan Botha,RSA,10.01.74,Oslo,28.07.2000
4827,1:45.49,Khadevis Robinson,USA,19.07.76,Leverkusen,20.08.2000
4827,1:45.49,Johan Botha,RSA,10.01.74,Sydney,25.09.2000
4827,1:45.49,André Bucher,SUI,19.10.76,Edmonton,04.08.2001
4827,1:45.49,Derrick Peterson,USA,28.11.77,Beijing,01.09.2001
4827,1:45.49A,Joseph Mutua Mwengi,KEN,10.12.78,Nairobi,18.05.2002
4827,1:45.49,Nicholas Wachira,KEN,19.11.82,Saint-Denis,05.07.2002
4827,1:45.49,Djabir Said-Guerni,ALG,29.03.77,Milano,03.06.2003
4827,1:45.49,Mouhcine Chéhibi,MAR,28.01.78,Rieti,28.08.2005
4827,1:45.49,Nick Symmonds,USA,30.12.83,Heusden-Zolder,28.07.2007
4827,1:45.49A,Samson Ngoepe,RSA,28.01.85,Germiston,22.02.2008
4827,1:45.49A,Alfred Kirwa Yego,KEN,28.11.86,Nairobi,05.07.2008
4827,1:45.49,Reuben Bett,KEN,06.11.84,Belém,15.05.2011
4827,1:45.49,Boaz Lalang,KEN,08.02.89,Eugene,04.06.2011
4827,1:45.49A,Abednego Chesebe,KEN,20.06.82,Kampala,20.07.2013
4827,1:45.49,Ayanleh Souleiman,DJI,03.12.92,Stockholm,21.08.2014
4827,1:45.49,Mark English,IRL,18.03.93,London,25.07.2015
4827,1:45.49,Mohammed Aman,ETH,10.01.94,Bruxelles,11.09.2015
4827,1:45.49,Peter Bol,AUS,22.02.94,Szczecin,15.08.2021
4827,1:45.49,Aurele Vandeputte,BEL,14.05.95,Bruxelles,03.09.2021
4827,1:45.49A,Cornelius Tuwei,KEN,14.05.93,Nairobi,07.05.2022
4827,1:45.49,Wyclife Kisasy,KEN,02.07.97,Eugene,21.07.2022
